County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
DuPage,19,022,19022,19022071X100000,Nonpublic School,All Saints Catholic Academy,535,0,0,0,1,206,0,0,0,0,0,206,0,1,19022
DuPage,19,022,19022,19022075X260000,Nonpublic School,Downers Grove Christian School,45,2,0,0,0.9555555555555556,12,0,0,0,0,0,12,0,1,19022
DuPage,19,022,19022,19022078X060000,Nonpublic School,Good Shepherd Lutheran Sch,85,0,0,0,1,20,0,0,0,0,0,20,0,1,19022
DuPage,19,022,19022,19022081X140000,Nonpublic School,Clapham School,109,0,0,0,1,23,7,0,0,0,0,23,7,0.7666666666666667,19022
DuPage,19,022,19022,190220860170001,Hinsdale Twp HSD 86,Hinsdale Central High School,2815,0,0,0,1,2794,16,3,0,2,0,2794,21,0.9925399644760213,19022
DuPage,19,022,19022,190220860170002,Hinsdale Twp HSD 86,Hinsdale South High School,1634,2,0,2,0.9987760097919217,1620,14,0,0,0,0,1620,14,0.9914320685434517,19022
DuPage,19,022,19022,190220870170001,Glenbard Twp HSD 87,Glenbard East High School,2425,128,31,31,0.9344329896907216,2380,28,5,2,0,10,2380,45,0.9814432989690721,19022
DuPage,19,022,19022,190220870170002,Glenbard Twp HSD 87,Glenbard North High School,2307,0,9,9,0.9960988296488946,2291,16,0,0,0,0,2291,16,0.9930645860424794,19022
DuPage,19,022,19022,190220870170003,Glenbard Twp HSD 87,Glenbard West High School,2303,6,0,3,0.9973947025618759,2290,11,1,0,0,1,2290,13,0.9943551888840643,19022
DuPage,19,022,19022,190220870170004,Glenbard Twp HSD 87,Glenbard South High School,1252,1,9,10,0.9920127795527157,1232,19,1,0,0,0,1232,20,0.9840255591054313,19022
DuPage,19,022,19022,190220880160001,DuPage HSD 88,Addison Trail High School,2070,8,0,0,0.996135265700483,2047,13,0,9,0,1,2047,23,0.9888888888888889,19022
DuPage,19,022,19022,190220880160002,DuPage HSD 88,Willowbrook High School,1985,0,1,0,0.9994962216624685,1970,12,2,1,0,0,1970,15,0.9924433249370277,19022
DuPage,19,022,19022,190220890041003,CCSD 89,Glen Crest Middle School,635,3,0,3,0.9952755905511811,623,11,0,1,0,0,623,12,0.9811023622047244,19022
DuPage,19,022,19022,190220930041004,CCSD 93,Stratford Middle School,631,0,0,0,1,624,4,3,0,0,0,624,7,0.9889064976228209,19022
DuPage,19,022,19022,190220930042009,CCSD 93,Jay Stream Middle School,649,13,0,0,0.9799691833590138,631,3,0,2,0,13,631,18,0.9722650231124808,19022
DuPage,19,022,19022,190220930042010,CCSD 93,Heritage Lakes Elem School,405,0,0,0,1,1,0,0,0,0,0,1,0,1,19022
DuPage,19,022,19022,190220940160001,CHSD 94,Community High School,2008,0,1,1,0.9995019920318725,1979,25,2,2,0,0,1979,29,0.9855577689243028,19022
DuPage,19,022,19022,190220990160001,CHSD 99,Comm H S Dist 99 - North H S,2141,0,0,0,1,2116,25,0,0,0,0,2116,25,0.9883232134516581,19022
DuPage,19,022,19022,190220990160002,CHSD 99,Comm H S Dist 99 - South High Sch,2831,0,0,0,1,2795,35,1,0,0,0,2795,36,0.9872836453549982,19022
DuPage,19,022,19022,190221000160001,Fenton CHSD 100,Fenton High School,1553,56,9,65,0.9581455247907276,1508,1,0,2,0,42,1508,45,0.9710238248551192,19022
DuPage,19,022,19022,190221080160001,Lake Park CHSD 108,Lake Park High School,2676,12,9,21,0.992152466367713,2654,19,0,2,0,1,2654,22,0.9917787742899851,19022
DuPage,19,022,19022,19022109X260000,Nonpublic School,Calvary Christian School,240,32,0,0,0.8666666666666667,66,6,0,0,0,4,66,10,0.868421052631579,19022
DuPage,19,022,19022,19022111X160000,Nonpublic School,Wheaton Montessori School,136,0,0,0,1,8,0,0,0,0,0,8,0,1,19022
DuPage,19,022,19022,19022112X110000,Nonpublic School,Downers Grove Adventist,30,0,0,0,1,9,0,0,0,0,0,9,0,1,19022
DuPage,19,022,19022,19022123X160000,Nonpublic School,Montessori Academy of Glen Ellen,65,0,0,0,1,2,4,0,0,0,0,2,4,0.3333333333333333,19022
DuPage,19,022,19022,19022127Z230000,Nonpublic School,Islamic Foundation School,648,5,0,0,0.9922839506172839,309,4,1,1,0,0,309,6,0.9809523809523809,19022
DuPage,19,022,19022,19022131X160000,Nonpublic School,Seton Academy,33,2,0,1,0.9393939393939394,3,0,0,0,0,0,3,0,1,19022
DuPage,19,022,19022,19022135X160000,Nonpublic School,DuPage Montessori School,177,26,11,0,0.7909604519774012,9,1,0,0,0,0,9,1,0.9,19022
DuPage,19,022,19022,19022136Z230000,Nonpublic School,College Preparatry Sch of America,400,0,0,0,1,206,1,0,1,0,0,206,2,0.9903846153846154,19022
DuPage,19,022,19022,19022143X010000,Nonpublic School,Four Winds Waldorf School,98,0,0,0,1,9,4,0,0,0,0,9,4,0.6923076923076923,19022
DuPage,19,022,19022,19022151X010000,Nonpublic School,Kingswood Academy,120,3,0,0,0.975,28,8,0,1,0,3,28,12,0.7,19022
DuPage,19,022,19022,190221800041001,CCSD 180,Burr Ridge Middle School,280,13,4,1,0.9392857142857143,197,1,0,3,2,10,197,16,0.9248826291079812,19022
DuPage,19,022,19022,190221810041002,Hinsdale CCSD 181,Hinsdale Middle School,795,3,0,3,0.9962264150943396,779,12,1,0,0,3,779,16,0.979874213836478,19022
DuPage,19,022,19022,190221810041003,Hinsdale CCSD 181,Clarendon Hills Middle School,641,0,0,0,1,636,5,0,0,0,0,636,5,0.9921996879875195,19022
DuPage,19,022,19022,19022184X010000,Nonpublic School,Nurturing Wisdom Academy,28,0,0,0,1,17,1,0,0,0,0,17,1,0.9444444444444444,19022
DuPage,19,022,19022,190222000260020,CUSD 200,Wheaton Warrenville South H S,2135,50,7,0,0.9733021077283373,2100,28,2,0,0,5,2100,35,0.9836065573770492,19022
DuPage,19,022,19022,190222000260021,CUSD 200,Wheaton North High School,2151,56,25,4,0.9623430962343096,2101,32,2,0,0,16,2101,50,0.9767549976754998,19022
DuPage,19,022,19022,190222000261001,CUSD 200,Monroe Middle School,837,5,0,1,0.994026284348865,817,13,5,1,0,1,817,20,0.97610513739546,19022
DuPage,19,022,19022,190222000261017,CUSD 200,Edison Middle School,677,14,2,5,0.9763663220088628,658,6,3,0,0,10,658,19,0.9719350073855244,19022
DuPage,19,022,19022,190222000261018,CUSD 200,Franklin Middle School,733,32,8,5,0.9454297407912688,706,8,0,0,0,19,706,27,0.9631650750341064,19022
DuPage,19,022,19022,190222000261020,CUSD 200,Hubble Middle School,795,43,2,1,0.9433962264150944,758,4,3,1,2,27,758,37,0.9534591194968554,19022
DuPage,19,022,19022,190222010260001,CUSD 201,Westmont High School,442,0,3,0,0.9932126696832579,436,4,1,1,0,0,436,6,0.9864253393665159,19022
DuPage,19,022,19022,190222010261004,CUSD 201,Westmont Jr High School,332,1,1,1,0.9939759036144579,326,2,0,3,0,1,326,6,0.9819277108433735,19022
DuPage,19,022,19022,190222020260001,Lisle CUSD 202,Lisle High School,532,4,1,5,0.9906015037593986,528,4,0,0,0,0,528,4,0.9924812030075187,19022
DuPage,19,022,19022,190222020261002,Lisle CUSD 202,Lisle Jr High School,355,7,1,8,0.9774647887323944,341,8,0,0,0,6,341,14,0.9605633802816902,19022
DuPage,19,022,19022,190222030260001,Naperville CUSD 203,Naperville Central High School,2927,0,0,0,1,2895,26,3,3,0,0,2895,32,0.9890673044072429,19022
DuPage,19,022,19022,190222030260013,Naperville CUSD 203,Naperville North High School,2947,3,0,3,0.998982015609094,2900,37,6,2,0,2,2900,47,0.9840515778758059,19022
DuPage,19,022,19022,190222030261009,Naperville CUSD 203,Lincoln Jr High School,806,1,0,1,0.9987593052109182,795,9,0,2,0,0,795,11,0.9863523573200993,19022
DuPage,19,022,19022,190222030261010,Naperville CUSD 203,Jefferson Jr High School,847,3,1,3,0.9952774498229044,827,12,0,5,0,3,827,20,0.9763872491145218,19022
DuPage,19,022,19022,190222030261011,Naperville CUSD 203,Washington Jr High School,603,4,0,4,0.9933665008291874,595,6,0,0,0,2,595,8,0.9867330016583747,19022
DuPage,19,022,19022,190222030261012,Naperville CUSD 203,Madison Jr High School,704,3,0,3,0.9957386363636365,689,10,1,1,0,3,689,15,0.9786931818181818,19022
DuPage,19,022,19022,190222030261013,Naperville CUSD 203,Kennedy Junior High School,935,0,1,1,0.9989304812834224,928,5,0,2,0,0,928,7,0.9925133689839573,19022
DuPage,19,022,19022,190222040260001,Indian Prairie CUSD 204,Waubonsie Valley High School,2518,1,3,4,0.9984114376489278,2495,21,2,0,0,0,2495,23,0.9908657664813344,19022
DuPage,19,022,19022,190222040260002,Indian Prairie CUSD 204,Neuqua Valley High School,3797,20,25,38,0.9881485383197262,3773,15,2,0,4,3,3773,24,0.9936792204371873,19022
DuPage,19,022,19022,190222040260005,Indian Prairie CUSD 204,Metea Valley High School,2729,1,3,4,0.9985342616342984,2694,32,2,0,0,1,2694,35,0.9871747893001099,19022
DuPage,19,022,19022,190222040261001,Indian Prairie CUSD 204,Thayer J Hill Middle School,831,5,0,5,0.9939831528279182,803,15,0,8,0,5,803,28,0.9663056558363418,19022
DuPage,19,022,19022,190222040261002,Indian Prairie CUSD 204,Gordon Gregory Middle School,889,0,0,0,1,878,9,1,1,0,0,878,11,0.9876265466816648,19022
DuPage,19,022,19022,190222040261003,Indian Prairie CUSD 204,Francis Granger Middle School,992,2,1,2,0.996975806451613,972,13,3,2,0,2,972,20,0.9798387096774194,19022
DuPage,19,022,19022,190222040261004,Indian Prairie CUSD 204,Clifford Crone Middle School,1094,0,0,0,1,1080,11,1,2,0,0,1080,14,0.9872029250457038,19022
DuPage,19,022,19022,190222040261005,Indian Prairie CUSD 204,Still Middle School,845,11,0,11,0.9869822485207101,815,10,0,9,0,11,815,30,0.9644970414201184,19022
DuPage,19,022,19022,190222040261006,Indian Prairie CUSD 204,Scullen Middle School,1005,21,0,3,0.9791044776119404,985,12,0,1,0,7,985,20,0.9800995024875622,19022
DuPage,19,022,19022,190222040261007,Indian Prairie CUSD 204,Fischer Middle School,939,14,0,8,0.985090521831736,915,12,0,0,0,12,915,24,0.9744408945686901,19022
DuPage,19,022,19022,190222040263003,Indian Prairie CUSD 204,Indian Plains Alternative School,69,1,0,0,0.9855072463768116,69,0,0,0,0,0,69,0,1,19022
DuPage,19,022,19022,190222050260003,Elmhurst SD 205,York Comm High School,2707,2,0,0,0.9992611747321759,2688,11,3,3,0,2,2688,19,0.9929811599556705,19022
DuPage,19,022,19022,190222050261001,Elmhurst SD 205,Bryan Middle School,694,4,0,4,0.9942363112391931,682,6,1,1,0,4,682,12,0.9827089337175793,19022
DuPage,19,022,19022,190222050261002,Elmhurst SD 205,Churchville Middle School,520,1,0,1,0.9980769230769231,512,7,0,0,0,1,512,8,0.9846153846153847,19022
DuPage,19,022,19022,190222050261012,Elmhurst SD 205,Sandburg Middle  School,713,0,0,0,1,699,14,0,0,0,0,699,14,0.9803646563814866,19022
Edwards,20,024,20024,200240010260005,Edwards County CUSD 1,Edwards County High School,283,0,0,0,1,282,1,0,0,0,0,282,1,0.9964664310954063,20024
Edwards,20,024,20024,200240010262001,Edwards County CUSD 1,Albion Grade School,458,1,2,0,0.9934497816593887,146,0,0,0,0,0,146,0,1,20024
Edwards,20,024,20024,200240010262004,Edwards County CUSD 1,West Salem Grade School,205,0,0,0,1,75,0,0,0,0,0,75,0,1,20024
Gallatin,20,030,20030,200300070260001,Gallatin CUSD 7,Gallatin High School,177,1,0,1,0.9943502824858758,176,0,1,0,0,0,176,1,0.9943502824858758,20030
Gallatin,20,030,20030,200300070261001,Gallatin CUSD 7,Gallatin Junior High School,230,2,1,3,0.9869565217391305,169,0,2,0,0,1,169,3,0.9825581395348837,20030
Hardin,20,035,20035,200350010260003,Hardin County CUSD 1,Hardin County High School,165,1,2,3,0.9818181818181819,164,0,0,0,0,1,164,1,0.9939393939393939,20035
Hardin,20,035,20035,200350010261001,Hardin County CUSD 1,Hardin County Jr High School,126,2,1,3,0.9761904761904763,123,0,0,1,0,2,123,3,0.9761904761904762,20035
Pope,20,076,20076,200760010260001,Pope Co CUD 1,Pope Co High School,163,0,0,0,1,163,0,0,0,0,0,163,0,1,20076
Pope,20,076,20076,200760010262002,Pope Co CUD 1,Pope County Elementary School,384,4,0,0,0.9895833333333333,112,1,0,1,0,2,112,4,0.9655172413793104,20076
Saline,20,083,20083,200830010260001,Galatia CUSD 1,Galatia High School,126,3,0,2,0.9761904761904763,122,0,0,2,0,2,122,4,0.9682539682539683,20083
Saline,20,083,20083,200830010261001,Galatia CUSD 1,Galatia Jr High,59,0,0,0,1,59,0,0,0,0,0,59,0,1,20083
Saline,20,083,20083,200830010262002,Galatia CUSD 1,Galatia Elem School,268,8,0,2,0.9701492537313433,33,0,0,1,0,1,33,2,0.9428571428571428,20083
Saline,20,083,20083,200830030260001,Harrisburg CUSD 3,Harrisburg High School,609,51,29,51,0.8686371100164203,594,1,4,0,0,10,594,15,0.9753694581280788,20083
Saline,20,083,20083,200830030261002,Harrisburg CUSD 3,Harrisburg Middle School,468,23,0,23,0.9508547008547009,456,0,4,2,0,6,456,12,0.9743589743589743,20083
Saline,20,083,20083,200830040260001,Eldorado CUSD 4,Eldorado High School,332,2,1,3,0.9909638554216867,331,1,0,0,0,0,331,1,0.9969879518072289,20083
Saline,20,083,20083,200830040261002,Eldorado CUSD 4,Eldorado Middle School,259,4,1,5,0.9806949806949807,252,3,1,0,0,3,252,7,0.972972972972973,20083
Wabash,20,093,20093,20093001X100000,Nonpublic School,St Mary School,131,0,0,0,1,34,0,0,0,0,0,34,0,1,20093
Wabash,20,093,20093,20093002X140000,Nonpublic School,Lancaster Christian School,24,0,0,0,1,3,0,0,0,0,0,3,0,1,20093
Wabash,20,093,20093,200930170242001,Allendale CCSD 17,Allendale Elementary School,161,0,0,0,1,68,0,0,0,0,0,68,0,1,20093
Wabash,20,093,20093,200933480260001,Wabash CUSD 348,Mount Carmel High School,474,0,0,0,1,472,2,0,0,0,0,472,2,0.9957805907172996,20093
Wabash,20,093,20093,200933480261003,Wabash CUSD 348,Mt Carmel Middle School,340,0,0,0,1,338,2,0,0,0,0,338,2,0.9941176470588236,20093
Wayne,20,096,20096,200960060042001,New Hope CCSD 6,New Hope Elem School,183,0,0,0,1,64,0,0,2,0,0,64,2,0.9696969696969697,20096
Wayne,20,096,20096,200960140042001,Geff CCSD 14,Geff Elem School,100,0,0,0,1,32,0,0,1,0,0,32,1,0.9696969696969697,20096
Wayne,20,096,20096,200960170042001,Jasper CCSD 17,Jasper Elem School,163,3,0,0,0.9815950920245399,44,0,0,0,0,1,44,1,0.9777777777777777,20096
Wayne,20,096,20096,200961000260001,Wayne City CUSD 100,Wayne City High School,164,0,2,0,0.9878048780487805,163,1,0,0,0,0,163,1,0.9939024390243902,20096
Wayne,20,096,20096,200961000262005,Wayne City CUSD 100,Wayne City Attendance Center,365,0,1,0,0.9972602739726028,115,1,0,4,0,0,115,5,0.9583333333333334,20096
Wayne,20,096,20096,200961120042001,Fairfield PSD 112,Center Street Elem School,331,0,0,0,1,206,0,0,10,0,0,206,10,0.9537037037037037,20096
Wayne,20,096,20096,200962000260001,North Wayne CUSD 200,Cisne High School,145,3,0,0,0.9793103448275862,143,1,0,1,0,0,143,2,0.9862068965517241,20096
Wayne,20,096,20096,200962000261001,North Wayne CUSD 200,Cisne Middle School,141,3,0,2,0.9787234042553192,103,2,0,1,0,3,103,6,0.944954128440367,20096
Wayne,20,096,20096,200962250160001,Fairfield Comm H S Dist 225,Fairfield Comm High School,453,1,1,0,0.9955849889624725,452,0,0,1,0,0,452,1,0.9977924944812362,20096
White,20,097,20097,200970010260003,Grayville CUSD 1,Grayville Jr Sr High School,137,0,1,1,0.9927007299270073,137,0,0,0,0,0,137,0,1,20097
White,20,097,20097,200970010262002,Grayville CUSD 1,Wells Elementary School,196,1,0,0,0.9948979591836735,21,0,0,0,0,0,21,0,1,20097
White,20,097,20097,200970030260001,Norris City-Omaha-Enfield CUSD 3,Norris City-Omaha-Enfield H S,208,0,0,0,1,207,1,0,0,0,0,207,1,0.9951923076923077,20097
White,20,097,20097,200970030262002,Norris City-Omaha-Enfield CUSD 3,Norris City-Omaha Elem School,398,0,0,0,1,119,0,0,0,0,0,119,0,1,20097
White,20,097,20097,200970030262003,Norris City-Omaha-Enfield CUSD 3,Booth Elementary School,129,0,2,0,0.9844961240310077,36,0,0,0,0,0,36,0,1,20097
White,20,097,20097,200970050260001,Carmi-White County CUSD 5,Carmi-White County High School,359,0,1,0,0.9972144846796657,357,1,1,0,0,0,357,2,0.9944289693593314,20097
White,20,097,20097,200970050261007,Carmi-White County CUSD 5,Carmi White Cnty Jr High Sch,199,0,0,0,1,199,0,0,0,0,0,199,0,1,20097
White,20,097,20097,200970050262007,Carmi-White County CUSD 5,Washington Attendance Center,297,1,0,0,0.9966329966329966,97,2,0,0,0,0,97,2,0.9797979797979798,20097
White,20,097,20097,200970050263001,Carmi-White County CUSD 5,Brownsville Attendance Center,12,0,0,0,1,8,0,0,0,0,0,8,0,1,20097
Franklin,21,028,21028,21028001Z110000,Nonpublic School,Thompsonville Christian Sch,24,0,0,0,1,13,0,0,2,0,0,13,2,0.8666666666666667,21028
Franklin,21,028,21028,21028002X100000,Nonpublic School,St John the Baptist,76,0,0,0,1,23,0,0,0,0,0,23,0,1,21028
Franklin,21,028,21028,210280470041002,Benton CCSD 47,Benton Grade Sch 5-8,492,3,2,4,0.9898373983739838,343,0,2,3,0,3,343,8,0.9772079772079773,21028
Franklin,21,028,21028,210280910042001,Akin CCSD 91,Akin Comm Cons Elem School,79,11,0,0,0.8607594936708861,22,0,0,0,0,3,22,3,0.88,21028
Franklin,21,028,21028,210280990260001,Christopher USD 99,Christopher High,232,0,0,0,1,231,0,1,0,0,0,231,1,0.9956896551724138,21028
Franklin,21,028,21028,210280990262001,Christopher USD 99,Christopher Elem School,597,2,0,0,0.9966499162479062,194,0,0,0,0,0,194,0,1,21028
Franklin,21,028,21028,210281150042001,Ewing Northern CCSD 115,Ewing-Northern Elem School,217,0,0,0,1,84,0,0,0,0,0,84,0,1,21028
Franklin,21,028,21028,210281680260001,Frankfort CUSD 168,Frankfort Community High School,573,2,0,2,0.9965095986038395,565,3,1,2,0,2,565,8,0.9860383944153578,21028
Franklin,21,028,21028,210281680261002,Frankfort CUSD 168,Central Jr High School,274,0,0,0,1,273,1,0,0,0,0,273,1,0.9963503649635036,21028
Franklin,21,028,21028,210281680262004,Frankfort CUSD 168,Frankfort Intermediate School,518,3,0,0,0.9942084942084942,130,0,0,0,0,3,130,3,0.9774436090225563,21028
Franklin,21,028,21028,210281740260001,Thompsonville CUSD 174,Thompsonville High School,94,0,0,0,1,94,0,0,0,0,0,94,0,1,21028
Franklin,21,028,21028,210281740262001,Thompsonville CUSD 174,Thompsonville Grade  School,256,0,0,0,1,71,0,0,1,0,0,71,1,0.9861111111111112,21028
Franklin,21,028,21028,210281880260001,Zeigler-Royalton CUSD 188,Zeigler-Royalton High School,165,0,0,0,1,164,1,0,0,0,0,164,1,0.9939393939393939,21028
Franklin,21,028,21028,210281880261001,Zeigler-Royalton CUSD 188,Zeigler-Royalton Jr High School,198,0,2,2,0.98989898989899,147,1,0,0,0,0,147,1,0.9932432432432432,21028
Franklin,21,028,21028,210281960260001,Sesser-Valier CUSD 196,Sesser-Valier High School,229,0,0,0,1,229,0,0,0,0,0,229,0,1,21028
Franklin,21,028,21028,210281960261001,Sesser-Valier CUSD 196,Sesser-Valier Jr High School,145,0,0,0,1,145,0,0,0,0,0,145,0,1,21028
Williamson,21,100,21100,211000010260001,Johnston City CUSD 1,Johnston City High School,344,0,1,1,0.997093023255814,344,0,0,0,0,0,344,0,1,21100
Williamson,21,100,21100,211000010262002,Johnston City CUSD 1,Washington Elem School,380,0,0,0,1,274,2,0,1,4,0,274,7,0.9750889679715302,21100
Williamson,21,100,21100,21100001X100000,Nonpublic School,Our Lady Mt Carmel School,296,0,0,0,1,99,0,0,0,0,0,99,0,1,21100
Williamson,21,100,21100,211000020260001,Marion CUSD 2,Marion High School,1090,3,0,0,0.9972477064220183,1088,2,0,0,0,0,1088,2,0.998165137614679,21100
Williamson,21,100,21100,211000020261002,Marion CUSD 2,Marion Jr High School,762,7,1,0,0.989501312335958,749,6,1,6,0,0,749,13,0.9829396325459318,21100
Williamson,21,100,21100,211000020262003,Marion CUSD 2,Adams School,256,0,0,0,1,70,1,0,0,0,0,70,1,0.9859154929577465,21100
Williamson,21,100,21100,211000030260001,Crab Orchard CUSD 3,Crab Orchard High School,143,5,0,0,0.9650349650349651,138,0,0,0,0,5,138,5,0.965034965034965,21100
Williamson,21,100,21100,211000030262001,Crab Orchard CUSD 3,Crab Orchard Elementary School,330,6,0,0,0.9818181818181819,106,0,0,0,0,3,106,3,0.9724770642201835,21100
Williamson,21,100,21100,21100003X110000,Nonpublic School,Marion Adventist School,6,0,0,0,1,3,0,0,0,0,0,3,0,1,21100
Williamson,21,100,21100,211000040260001,Herrin CUSD 4,Herrin High School,728,5,0,0,0.9931318681318682,721,5,0,2,0,0,721,7,0.9903846153846154,21100
Williamson,21,100,21100,211000040261001,Herrin CUSD 4,Herrin Middle School,578,4,0,0,0.9930795847750865,565,5,3,1,0,4,565,13,0.9775086505190311,21100
Williamson,21,100,21100,211000050260001,Carterville CUSD 5,Carterville High School,560,3,2,3,0.9910714285714286,552,5,1,0,0,2,552,8,0.9857142857142858,21100
Williamson,21,100,21100,211000050261001,Carterville CUSD 5,Carterville Jr High Sch,332,0,2,0,0.9939759036144579,328,4,0,0,0,0,328,4,0.9879518072289156,21100
Williamson,21,100,21100,211000050262006,Carterville CUSD 5,Carterville Intermediate Sch,535,2,0,0,0.9962616822429907,168,2,0,1,0,1,168,4,0.9767441860465116,21100
Williamson,21,100,21100,21100011Z260000,Nonpublic School,Unity Christian School,210,0,0,0,1,29,0,0,0,0,0,29,0,1,21100
Williamson,21,100,21100,21100015Y260000,Nonpublic School,Agape Christian High School,67,7,1,0,0.8805970149253731,58,1,6,0,0,2,58,9,0.8656716417910447,21100
Fulton,22,029,22029,220290010260001,Astoria CUSD 1,Astoria High School,93,1,0,0,0.989247311827957,93,0,0,0,0,0,93,0,1,22029
Fulton,22,029,22029,220290010262001,Astoria CUSD 1,Astoria Elem School,265,0,0,0,1,97,0,0,0,0,0,97,0,1,22029
Fulton,22,029,22029,220290020260001,V I T CUSD 2,V I T Sr High School,109,7,0,0,0.9357798165137615,109,0,0,0,0,0,109,0,1,22029
Fulton,22,029,22029,220290020261001,V I T CUSD 2,V I T Jr High School,57,0,0,0,1,57,0,0,0,0,0,57,0,1,22029
Fulton,22,029,22029,220290020262006,V I T CUSD 2,V I T Elementary School,211,0,1,0,0.9952606635071091,19,0,0,0,0,0,19,0,1,22029
Fulton,22,029,22029,220290030260001,CUSD 3 Fulton County,Cuba Sr High School,150,19,0,0,0.8733333333333333,139,0,0,11,0,0,139,11,0.9266666666666666,22029
Fulton,22,029,22029,220290030261001,CUSD 3 Fulton County,Cuba Middle School,103,0,0,0,1,94,0,0,9,0,0,94,9,0.912621359223301,22029
Fulton,22,029,22029,220290040260001,Spoon River Valley CUSD 4,Spoon River Valley Sr High Sch,129,0,0,0,1,123,4,0,1,1,0,123,6,0.9534883720930233,22029
Fulton,22,029,22029,220290040261001,Spoon River Valley CUSD 4,Spoon River Valley Jr High Sch,53,0,0,0,1,53,0,0,0,0,0,53,0,1,22029
Fulton,22,029,22029,220290040262005,Spoon River Valley CUSD 4,Spoon River Valley Elem School,180,0,0,0,1,23,0,0,0,0,0,23,0,1,22029
Fulton,22,029,22029,22029013Z020000,Nonpublic School,Calvary Baptist Academy,29,0,0,0,1,13,0,0,0,0,0,13,0,1,22029
Fulton,22,029,22029,220290660250001,Canton Union SD 66,Canton High School,741,2,7,9,0.9878542510121457,735,4,2,0,0,0,735,6,0.9919028340080972,22029
Fulton,22,029,22029,220290660251002,Canton Union SD 66,Ingersoll Middle School,785,0,0,0,1,571,0,0,2,0,0,571,2,0.9965095986038395,22029
Fulton,22,029,22029,220290970260001,Lewistown CUSD 97,Lewistown High School,215,0,0,0,1,213,0,2,0,0,0,213,2,0.9906976744186047,22029
Fulton,22,029,22029,220290970262002,Lewistown CUSD 97,Central Elem School,205,0,0,0,1,162,0,0,1,0,0,162,1,0.9938650306748467,22029
Schuyler,22,085,22085,220850050260001,Schuyler-Industry CUSD 5,Rushville-Industry High School,353,0,0,0,1,348,5,0,0,0,0,348,5,0.9858356940509915,22085
Schuyler,22,085,22085,220850050261002,Schuyler-Industry CUSD 5,Schuyler Industry Middle Sch,346,0,0,0,1,266,4,0,2,0,0,266,6,0.9779411764705882,22085
Grundy,24,032,24032,240320010260001,Coal City CUSD 1,Coal City High School,630,0,0,0,1,622,6,2,0,0,0,622,8,0.9873015873015873,24032
Grundy,24,032,24032,240320010261002,Coal City CUSD 1,Coal City Middle School,499,0,0,0,1,488,10,1,0,0,0,488,11,0.9779559118236473,24032
Grundy,24,032,24032,24032002C021002,Mazon-Verona-Kinsman ESD 2C,Mazon-Verona-Kinsman Middle Sch,141,0,0,0,1,117,3,0,0,0,0,117,3,0.975,24032
Grundy,24,032,24032,24032002X100000,Nonpublic School,Immaculate Conception,220,0,0,0,1,60,1,0,0,0,0,60,1,0.9836065573770492,24032
Grundy,24,032,24032,24032024C042001,Nettle Creek CCSD 24C,Nettle Creek Elem School,81,0,0,0,1,31,0,0,0,0,0,31,0,1,24032
Grundy,24,032,24032,240320540021006,Morris SD 54,Shabbona Middle School,388,1,0,1,0.9974226804123711,383,3,1,0,0,1,383,5,0.9871134020618557,24032
Grundy,24,032,24032,24032060C042001,Saratoga CCSD 60C,Saratoga Elem School,780,1,0,1,0.9987179487179488,251,3,0,2,0,0,251,5,0.98046875,24032
Grundy,24,032,24032,24032072C042001,Gardner CCSD 72C,Gardner Elem School,203,57,0,0,0.7192118226600985,50,0,0,0,0,16,50,16,0.7575757575757576,24032
Grundy,24,032,24032,240320730170001,Gardner S Wilmington Twp HSD 73,Gardner-South Wilmington Twp H S,194,0,0,0,1,194,0,0,0,0,0,194,0,1,24032
Grundy,24,032,24032,240320740032001,South Wilmington CCSD 74,South Wilmington Grade School,113,3,1,0,0.9646017699115045,33,0,0,0,0,0,33,0,1,24032
Grundy,24,032,24032,240320750022001,Braceville SD 75,Braceville Elem School,149,1,0,0,0.9932885906040269,58,0,0,0,0,1,58,1,0.9830508474576272,24032
Grundy,24,032,24032,240321010160001,Morris CHSD 101,Morris Community High School,937,14,5,8,0.9797225186766275,923,10,2,0,0,2,923,14,0.9850586979722519,24032
Grundy,24,032,24032,240321110160001,Minooka CHSD 111,Minooka Community High School,2592,2,4,6,0.9976851851851852,2569,22,1,0,0,0,2569,23,0.9911265432098766,24032
Grundy,24,032,24032,240322010041002,Minooka CCSD 201,Minooka Jr High School,912,0,0,0,1,902,9,1,0,0,0,902,10,0.9890350877192983,24032
Grundy,24,032,24032,240322010042002,Minooka CCSD 201,Minooka Intermediate School,942,4,3,4,0.9925690021231423,466,6,0,0,0,4,466,10,0.9789915966386554,24032
Kendall,24,047,24047,24047001X060000,Nonpublic School,Cross Lutheran School,287,1,0,0,0.9965156794425087,69,2,0,0,0,0,69,2,0.971830985915493,24047
Kendall,24,047,24047,24047002X100000,Nonpublic School,St Mary School,183,1,0,0,0.994535519125683,46,0,0,0,0,0,46,0,1,24047
