County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Unnamed: 55,Unnamed: 56,Region,County
Sangamon,51,084,51084,51-084-1860-25-2050,Capital College Preparatory Acad,208,6,0,6,0,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,0,0,0,0,0,0,208,0,0,0,0,208,,,51,084
Sangamon,51,084,51084,51-084-1860-25-3019,Douglas School,32,2,2,0,2,32,0,0,0,0,32,30,2,0,0,0,32,32,0,0,0,0,32,32,0,0,0,0,32,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,0,0,32,0,0,0,0,32,,,51,084
Sangamon,51,084,51084,51-084-1860-25-3022,Lawrence Education Center,30,8,3,5,8,30,0,0,0,0,30,27,3,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,0,0,0,0,0,0,12,0,0,0,0,12,,,51,084
Sangamon,51,084,51084,51-084-1860-25-3023,Early Learning Center,674,45,33,12,45,640,29,0,5,0,674,636,33,0,5,0,674,638,29,0,7,0,674,638,29,0,7,0,674,638,29,0,7,0,674,640,29,0,5,0,674,641,28,0,5,0,674,640,29,0,5,0,674,,,51,084
Tazewell,53,090,53090,53-090-001X-10-0000,Blessed Sacrament,293,0,0,0,0,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,144,0,1,0,0,145,48,0,1,0,0,49,293,0,0,0,0,293,,,53,090
Tazewell,53,090,53090,53-090-003X-10-0000,St Patrick,276,0,0,0,0,270,0,0,6,0,276,270,0,0,6,0,276,270,0,0,6,0,276,270,0,0,6,0,276,270,0,0,6,0,276,139,0,0,2,0,141,50,0,0,1,0,51,270,0,0,6,0,276,,,53,090
Tazewell,53,090,53090,53-090-004X-10-0000,St Joseph School,201,0,0,0,0,201,0,0,0,0,201,201,0,0,0,0,201,201,0,0,0,0,201,201,0,0,0,0,201,201,0,0,0,0,201,78,0,0,0,0,78,0,0,0,0,0,0,201,0,0,0,0,201,,,53,090
Tazewell,53,090,53090,53-090-005X-01-0000,Children Center of Tazewell Cnty,14,0,0,0,0,14,0,0,0,0,14,14,0,0,0,0,14,14,0,0,0,0,14,14,0,0,0,0,14,14,0,0,0,0,14,9,0,0,0,0,9,9,0,0,0,0,9,14,0,0,0,0,14,,,53,090
Tazewell,53,090,53090,53-090-016Z-02-0000,Faith Baptist Christian School,135,27,26,1,0,114,16,0,5,0,135,114,16,0,5,0,135,105,23,0,7,0,135,112,16,0,7,0,135,112,8,8,7,0,135,57,11,0,2,0,70,11,8,0,1,0,20,94,18,0,6,0,118,,,53,090
Tazewell,53,090,53090,53-090-017X-06-0000,Good Shepherd Lutheran,206,0,0,0,0,203,0,0,0,3,206,203,0,0,0,3,206,203,0,0,0,3,206,203,0,0,0,3,206,203,0,0,0,3,206,127,0,0,0,3,130,74,0,0,0,3,77,203,0,0,0,3,206,,,53,090
Tazewell,53,090,53090,53-090-022X-06-0000,Bethel Lutheran School,368,1,1,0,0,361,1,1,2,3,368,362,0,1,2,3,368,362,0,1,2,3,368,362,0,1,2,3,368,361,0,1,3,3,368,236,0,1,2,0,239,147,0,1,1,0,149,360,0,2,2,4,368,,,53,090
Tazewell,53,090,53090,53-090-032Z-14-0000,New Hope Christian Acacdemy,18,0,0,0,0,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,,,53,090
Tazewell,53,090,53090,53-090-0500-02-2001,J L Hensey Elem School,363,0,0,0,0,354,0,1,8,0,363,355,0,0,8,0,363,354,0,1,8,0,363,354,0,1,8,0,363,354,0,1,8,0,363,14,0,0,0,0,14,14,0,0,0,0,14,355,0,0,8,0,363,,,53,090
Tazewell,53,090,53090,53-090-0500-02-2002,Beverly Manor Elementary School,418,1,0,1,1,411,0,0,7,0,418,411,0,0,7,0,418,410,0,0,7,1,418,410,0,0,7,1,418,410,0,0,7,1,418,337,0,0,6,0,343,0,0,0,0,0,0,411,0,0,7,0,418,,,53,090
Tazewell,53,090,53090,53-090-0510-02-2001,Central Intermediate Sch,573,0,0,0,0,572,0,0,1,0,573,572,0,0,1,0,573,572,0,0,1,0,573,572,0,0,1,0,573,572,0,0,1,0,573,434,0,0,0,0,434,0,0,0,0,0,0,572,0,0,1,0,573,,,53,090
Tazewell,53,090,53090,53-090-0510-02-2004,Central Primary Sch,562,0,0,0,0,560,0,0,2,0,562,560,0,0,2,0,562,560,0,0,2,0,562,560,0,0,2,0,562,560,0,0,2,0,562,21,0,0,0,0,21,21,0,0,0,0,21,560,0,0,2,0,562,,,53,090
Tazewell,53,090,53090,53-090-0520-02-1001,Washington Middle School,371,0,0,0,0,364,0,0,6,1,371,364,0,0,6,1,371,364,0,0,6,1,371,364,0,0,6,1,371,364,0,0,6,1,371,364,0,0,6,1,371,0,0,0,0,0,0,364,0,0,6,1,371,,,53,090
Tazewell,53,090,53090,53-090-0520-02-2002,Lincoln Grade School,115,0,0,0,0,112,0,0,3,0,115,112,0,0,3,0,115,112,0,0,3,0,115,112,0,0,3,0,115,112,0,0,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,3,0,115,,,53,090
Tazewell,53,090,53090,53-090-063P-00-3101,Rogys New Generation,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,38,0,2,0,0,40,,,53,090
Tazewell,53,090,53090,53-090-063P-00-3102,Rogys Gingerbread House,20,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,,,53,090
Tazewell,53,090,53090,53-090-063P-00-3103,Rogys Gingerbread House,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,39,0,1,0,0,40,,,53,090
Tazewell,53,090,53090,53-090-063P-00-3104,Rogys Gingerbread House,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,39,0,0,0,1,40,40,0,0,0,0,40,40,0,0,0,0,40,,,53,090
Tazewell,53,090,53090,53-090-063P-00-3105,S Side Catholic Child Care Ctr,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,,,53,090
Tazewell,53,090,53090,53-090-0760-02-1005,Parkview Jr High School,283,2,0,2,0,282,0,0,1,0,283,282,0,0,1,0,283,282,0,0,1,0,283,282,0,0,1,0,283,282,0,0,1,0,283,281,0,0,1,1,283,0,0,0,0,0,0,282,0,0,1,0,283,,,53,090
Tazewell,53,090,53090,53-090-0760-02-2004,LaSalle Elem School,404,7,7,0,3,395,7,1,0,1,404,395,7,1,0,1,404,397,6,1,0,0,404,397,6,1,0,0,404,397,6,1,0,0,404,34,3,0,0,0,37,34,3,0,0,0,37,397,6,1,0,0,404,,,53,090
Tazewell,53,090,53090,53-090-0850-02-2001,Robein Elem School,165,0,0,0,0,163,0,2,0,0,165,163,0,2,0,0,165,163,0,2,0,0,165,163,0,2,0,0,165,163,0,1,1,0,165,75,0,0,1,0,76,0,0,0,0,0,0,141,0,24,0,0,165,,,53,090
Tazewell,53,090,53090,53-090-0860-02-1011,Central Jr High School,568,10,1,9,5,565,0,0,3,0,568,565,0,0,3,0,568,564,1,0,3,0,568,564,1,0,3,0,568,564,1,0,3,0,568,565,0,0,3,0,568,0,0,0,0,0,0,563,0,1,4,0,568,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2001,Armstrong-Oakview Elem School,215,0,0,0,0,213,0,0,1,1,215,213,0,0,1,1,215,212,0,0,2,1,215,212,0,0,2,1,215,212,0,0,2,1,215,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,1,1,215,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2002,P L Bolin Elem School,203,0,0,0,0,201,0,0,2,0,203,201,0,0,2,0,203,200,0,0,3,0,203,200,0,0,3,0,203,200,0,0,3,0,203,72,0,0,0,0,72,0,0,0,0,0,0,201,0,0,2,0,203,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2003,Glendale Elem School,146,1,1,0,0,145,0,0,1,0,146,145,0,0,1,0,146,143,1,0,2,0,146,143,1,0,2,0,146,143,1,0,2,0,146,37,1,0,0,0,38,0,0,0,0,0,0,144,1,0,1,0,146,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2005,Lincoln Elem School,179,0,0,0,0,178,0,0,1,0,179,178,0,0,1,0,179,178,0,0,1,0,179,178,0,0,1,0,179,178,0,0,1,0,179,56,0,0,0,0,56,0,0,0,0,0,0,178,0,0,1,0,179,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2008,Don D Shute Elem School,239,3,2,1,1,236,2,0,1,0,239,236,2,0,1,0,239,236,2,0,1,0,239,236,2,0,1,0,239,236,2,0,1,0,239,29,2,0,0,0,31,29,2,0,0,0,31,236,2,0,1,0,239,,,53,090
Tazewell,53,090,53090,53-090-0860-02-2010,Woodrow Wilson Elem School,162,1,0,1,1,161,0,0,0,1,162,161,0,0,0,1,162,160,0,0,0,2,162,160,0,0,0,2,162,160,0,0,0,2,162,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,1,162,,,53,090
Tazewell,53,090,53090,53-090-0980-02-2001,Rankin Elem School,238,0,0,0,0,236,0,0,2,0,238,236,0,0,2,0,238,236,0,0,2,0,238,236,0,0,2,0,238,236,0,0,2,0,238,111,0,0,1,0,112,5,0,0,0,0,5,236,0,0,2,0,238,,,53,090
Tazewell,53,090,53090,53-090-1020-02-1003,Georgetowne Middle School,197,4,0,4,0,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,0,0,0,0,0,0,196,0,0,1,0,197,,,53,090
Tazewell,53,090,53090,53-090-1020-02-2002,Marquette Elem School,125,3,2,1,3,122,2,0,1,0,125,122,2,0,1,0,125,122,2,0,1,0,125,122,2,0,1,0,125,122,2,0,1,0,125,61,0,0,1,0,62,61,0,0,1,0,62,122,2,0,1,0,125,,,53,090
Tazewell,53,090,53090,53-090-1080-02-1002,Edison Junior High School,387,3,1,2,0,386,0,0,1,0,387,386,0,0,1,0,387,386,0,0,1,0,387,386,0,0,1,0,387,386,0,0,1,0,387,385,0,0,1,1,387,0,0,0,0,0,0,385,1,0,1,0,387,,,53,090
Tazewell,53,090,53090,53-090-1080-02-1012,Broadmoor Junior High School,433,0,0,0,0,432,0,0,1,0,433,432,0,0,1,0,433,431,0,1,1,0,433,431,0,1,1,0,433,431,0,1,1,0,433,424,0,0,1,8,433,0,0,0,0,0,0,430,0,0,1,2,433,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2004,Jefferson Elem School,337,22,16,6,3,317,16,2,1,1,337,318,16,2,1,0,337,318,16,2,1,0,337,318,16,2,1,0,337,318,16,2,1,0,337,0,0,0,0,0,0,0,0,0,0,0,0,318,16,2,1,0,337,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2008,C B Smith Elem School,323,0,0,0,0,310,0,0,6,7,323,310,0,0,6,7,323,310,0,0,6,7,323,310,0,0,6,7,323,310,0,0,6,7,323,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,6,7,323,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2009,L E Starke Elem School,228,2,2,0,1,225,2,0,0,1,228,225,2,0,0,1,228,225,2,0,0,1,228,225,2,0,0,1,228,225,2,0,0,1,228,6,2,0,0,0,8,6,2,0,0,0,8,225,2,0,0,1,228,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2010,Scott Altman Primary School,204,8,4,4,1,199,1,0,1,3,204,198,2,0,1,3,204,199,1,0,1,3,204,199,1,0,1,3,204,199,1,0,1,3,204,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,1,3,204,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2012,Willow Elem School,326,1,1,0,1,317,0,0,0,9,326,315,1,1,0,9,326,316,0,2,0,8,326,316,0,2,0,8,326,316,0,2,0,8,326,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,5,326,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2013,Wilson Intermediate School,567,13,0,13,0,564,0,0,3,0,567,564,0,0,3,0,567,564,0,0,3,0,567,564,0,0,3,0,567,564,0,0,3,0,567,387,0,0,1,0,388,0,0,0,0,0,0,564,0,0,3,0,567,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2014,Dirksen Elementary School,165,1,1,0,0,162,1,0,2,0,165,162,1,0,2,0,165,160,1,0,2,2,165,160,1,0,2,2,165,160,1,0,2,2,165,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,2,2,165,,,53,090
Tazewell,53,090,53090,53-090-1080-02-2015,Washington Intermediate School,531,3,0,3,3,527,0,0,2,2,531,527,0,0,2,2,531,527,0,0,2,2,531,527,0,0,2,2,531,527,0,0,2,2,531,349,0,0,1,0,350,0,0,0,0,0,0,527,0,0,2,2,531,,,53,090
Tazewell,53,090,53090,53-090-1080-02-3001,Pekin Preschool Family Ed Center,244,14,4,10,14,236,4,0,4,0,244,237,3,0,4,0,244,232,4,0,8,0,244,232,4,0,8,0,244,232,4,0,8,0,244,237,3,0,4,0,244,237,3,0,4,0,244,231,4,1,8,0,244,,,53,090
Tazewell,53,090,53090,53-090-1370-02-2001,South Pekin Elem School,216,2,0,2,2,215,0,0,0,1,216,215,0,0,0,1,216,215,0,0,0,1,216,215,0,0,0,1,216,215,0,0,0,1,216,110,0,0,0,0,110,3,0,0,0,0,3,215,0,0,0,1,216,,,53,090
Tazewell,53,090,53090,53-090-3030-16-0002,Pekin Community High School,2001,0,0,0,0,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1996,0,0,5,0,2001,1994,0,1,5,1,2001,0,0,0,0,0,0,540,0,0,0,0,540,,,53,090
Tazewell,53,090,53090,53-090-3080-16-0001,Washington Comm High School,1192,0,0,0,0,1179,0,2,10,1,1192,1181,0,0,10,1,1192,1180,0,2,10,0,1192,1182,0,0,10,0,1192,1182,0,0,10,0,1192,1182,0,0,10,0,1192,0,0,0,0,0,0,278,0,0,2,1,281,,,53,090
Tazewell,53,090,53090,53-090-3090-16-0001,East Peoria High School,1188,0,0,0,0,1185,0,1,2,0,1188,1184,0,1,3,0,1188,1184,0,2,2,0,1188,1184,0,2,2,0,1188,1184,0,2,2,0,1188,1186,0,1,1,0,1188,0,0,0,0,0,0,337,0,0,2,0,339,,,53,090
Tazewell,53,090,53090,53-090-6060-04-2001,Spring Lake Elem School,73,1,1,0,1,72,1,0,0,0,73,72,1,0,0,0,73,72,1,0,0,0,73,72,1,0,0,0,73,72,1,0,0,0,73,32,0,0,0,0,32,2,0,0,0,0,2,72,1,0,0,0,73,,,53,090
Tazewell,53,090,53090,53-090-7010-26-0001,Dee-Mack High School,328,0,0,0,0,328,0,0,0,0,328,327,0,1,0,0,328,326,0,2,0,0,328,326,0,2,0,0,328,326,0,2,0,0,328,328,0,0,0,0,328,0,0,0,0,0,0,108,0,0,0,0,108,,,53,090
Tazewell,53,090,53090,53-090-7010-26-2002,Dee-Mack Intermediate School,247,45,45,0,0,247,0,0,0,0,247,205,42,0,0,0,247,247,0,0,0,0,247,247,0,0,0,0,247,247,0,0,0,0,247,174,0,0,0,1,175,0,0,0,0,0,0,237,10,0,0,0,247,,,53,090
Tazewell,53,090,53090,53-090-7010-26-2003,Dee-Mack Primary/Jr High,521,0,0,0,0,516,0,0,5,0,521,516,0,0,5,0,521,516,0,0,5,0,521,516,0,0,5,0,521,516,0,0,5,0,521,192,0,0,0,0,192,31,0,0,0,0,31,516,0,0,5,0,521,,,53,090
Tazewell,53,090,53090,53-090-7020-26-0001,Tremont High School,347,6,5,1,0,340,5,0,2,0,347,344,0,1,2,0,347,344,0,1,2,0,347,344,0,1,2,0,347,344,0,1,2,0,347,345,0,0,2,0,347,0,0,0,0,0,0,97,0,1,0,0,98,,,53,090
Tazewell,53,090,53090,53-090-7020-26-1001,Tremont Middle School,275,4,2,2,0,271,2,0,2,0,275,271,2,0,2,0,275,271,2,0,2,0,275,271,2,0,2,0,275,271,2,0,2,0,275,271,2,0,2,0,275,0,0,0,0,0,0,269,2,1,3,0,275,,,53,090
Tazewell,53,090,53090,53-090-7020-26-2003,Tremont Elem School,359,7,6,1,0,343,6,0,9,1,359,347,3,0,9,0,359,346,3,1,9,0,359,346,3,1,9,0,359,346,3,1,9,0,359,4,0,0,0,0,4,4,0,0,0,0,4,347,3,0,9,0,359,,,53,090
Tazewell,53,090,53090,53-090-7030-26-0001,Delavan High School,151,0,0,0,0,149,0,0,2,0,151,136,0,1,2,12,151,149,0,0,2,0,151,149,0,0,2,0,151,149,0,0,2,0,151,149,0,0,2,0,151,0,0,0,0,0,0,46,0,0,1,0,47,,,53,090
Tazewell,53,090,53090,53-090-7030-26-1001,Delavan Jr High School,67,2,2,0,0,64,0,0,3,0,67,64,0,0,3,0,67,64,0,0,3,0,67,64,0,0,3,0,67,64,0,0,3,0,67,63,1,0,3,0,67,0,0,0,0,0,0,63,1,0,3,0,67,,,53,090
Tazewell,53,090,53090,53-090-7030-26-2001,Delavan Elementary School,239,0,0,0,0,232,0,0,1,6,239,232,0,0,1,6,239,232,0,0,1,6,239,232,0,0,1,6,239,232,0,0,1,6,239,73,0,0,1,4,78,3,0,0,0,0,3,232,0,0,1,6,239,,,53,090
Tazewell,53,090,53090,53-090-7090-26-0006,Morton High School,983,6,1,5,4,976,0,3,4,0,983,973,0,2,4,4,983,976,1,2,4,0,983,976,1,2,4,0,983,976,1,2,4,0,983,977,0,2,4,0,983,0,0,0,0,0,0,236,0,0,0,0,236,,,53,090
Tazewell,53,090,53090,53-090-7090-26-1005,Morton Jr High School,404,0,0,0,0,403,0,1,0,0,404,404,0,0,0,0,404,404,0,0,0,0,404,404,0,0,0,0,404,404,0,0,0,0,404,403,0,1,0,0,404,0,0,0,0,0,0,404,0,0,0,0,404,,,53,090
Tazewell,53,090,53090,53-090-7090-26-2001,Grundy Elem School,335,0,0,0,0,329,0,0,5,1,335,329,0,0,5,1,335,330,0,0,5,0,335,330,0,0,5,0,335,330,0,0,5,0,335,94,0,0,3,0,97,0,0,0,0,0,0,330,0,0,5,0,335,,,53,090
Tazewell,53,090,53090,53-090-7090-26-2002,Jefferson Elem School,317,1,0,1,1,311,0,3,3,0,317,311,0,3,3,0,317,311,0,3,3,0,317,311,0,3,3,0,317,311,0,3,3,0,317,88,0,1,1,0,90,0,0,0,0,0,0,311,0,3,3,0,317,,,53,090
Tazewell,53,090,53090,53-090-7090-26-2003,Lincoln Elem School,435,0,0,0,0,431,0,3,0,1,435,428,0,5,0,2,435,430,0,4,0,1,435,430,0,4,0,1,435,430,0,4,0,1,435,124,0,0,0,0,124,23,0,0,0,0,23,432,0,3,0,0,435,,,53,090
Tazewell,53,090,53090,53-090-7090-26-2004,Lettie Brown Elementary School,323,0,0,0,0,320,0,1,2,0,323,321,0,0,2,0,323,321,0,0,2,0,323,321,0,0,2,0,323,321,0,0,2,0,323,96,0,0,0,0,96,0,0,0,0,0,0,321,0,0,2,0,323,,,53,090
Vermilion,54,092,54092,54-092-0010-26-0005,Bismarck-Henning High School,374,9,9,0,0,367,3,0,0,4,374,364,7,0,0,3,374,364,8,0,0,2,374,364,8,0,0,2,374,364,8,0,0,2,374,369,2,0,0,3,374,0,0,0,0,0,0,83,2,0,0,0,85,,,54,092
Vermilion,54,092,54092,54-092-0010-26-1001,Bismarck-Henning Jr High School,255,3,3,0,0,249,2,0,3,1,255,251,0,0,2,2,255,250,2,0,2,1,255,250,2,0,2,1,255,250,2,0,2,1,255,246,1,1,2,5,255,0,0,0,0,0,0,249,0,2,2,2,255,,,54,092
Vermilion,54,092,54092,54-092-0010-26-2001,Bismarck-Henning Elem School,307,6,4,2,0,295,3,0,5,4,307,295,3,0,5,4,307,293,4,0,5,5,307,293,4,0,5,5,307,293,4,0,5,5,307,12,2,0,0,0,14,12,2,0,0,0,14,296,3,0,4,4,307,,,54,092
Vermilion,54,092,54092,54-092-001Z-20-0000,First Baptist Christian School,141,22,22,0,0,111,22,0,8,0,141,111,22,0,8,0,141,111,22,0,8,0,141,111,22,0,8,0,141,111,22,0,8,0,141,72,14,0,3,0,89,6,8,0,1,0,15,87,20,0,8,0,115,,,54,092
Vermilion,54,092,54092,54-092-0020-26-0004,Westville High School,374,3,3,0,0,367,3,0,1,3,374,367,3,0,1,3,374,367,3,0,1,3,374,367,3,0,1,3,374,367,3,0,1,3,374,367,3,0,1,3,374,0,0,0,0,0,0,102,0,0,1,1,104,,,54,092
Vermilion,54,092,54092,54-092-0020-26-1003,Westville Jr High School,177,7,7,0,0,170,7,0,0,0,177,170,7,0,0,0,177,170,7,0,0,0,177,170,7,0,0,0,177,170,7,0,0,0,177,170,7,0,0,0,177,0,0,0,0,0,0,170,7,0,0,0,177,,,54,092
Vermilion,54,092,54092,54-092-0020-26-2001,Judith Giacoma Elem School,711,8,7,1,1,693,7,0,2,9,711,693,7,0,2,9,711,693,7,0,2,9,711,693,7,0,2,9,711,693,7,0,2,9,711,250,0,0,1,6,257,55,0,0,1,2,58,693,7,0,3,8,711,,,54,092
Vermilion,54,092,54092,54-092-003Y-10-0000,Notre Dame De La Salette,84,0,0,0,0,62,0,5,16,1,84,62,0,5,16,1,84,58,0,5,20,1,84,58,0,5,20,1,84,58,0,5,20,1,84,57,0,5,19,3,84,0,0,0,0,0,0,16,0,1,9,2,28,,,54,092
Vermilion,54,092,54092,54-092-0040-26-0004,Georgetown-Ridge Farm High School,306,10,1,9,0,306,0,0,0,0,306,306,0,0,0,0,306,306,0,0,0,0,306,306,0,0,0,0,306,306,0,0,0,0,306,305,1,0,0,0,306,0,0,0,0,0,0,92,0,0,0,0,92,,,54,092
Vermilion,54,092,54092,54-092-0040-26-1003,Mary Miller Junior High School,274,7,0,7,3,274,0,0,0,0,274,274,0,0,0,0,274,274,0,0,0,0,274,274,0,0,0,0,274,274,0,0,0,0,274,274,0,0,0,0,274,0,0,0,0,0,0,274,0,0,0,0,274,,,54,092
Vermilion,54,092,54092,54-092-0040-26-2002,Pine Crest Elementary School,338,0,0,0,0,334,0,0,0,4,338,334,0,0,0,4,338,334,0,0,0,4,338,334,0,0,0,4,338,334,0,0,0,4,338,16,0,0,0,0,16,16,0,0,0,0,16,334,0,0,0,4,338,,,54,092
Vermilion,54,092,54092,54-092-0040-26-2003,Ridge Farm Elementary School,178,0,0,0,0,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,91,0,0,0,0,91,0,0,0,0,0,0,178,0,0,0,0,178,,,54,092
Vermilion,54,092,54092,54-092-0050-26-0002,Catlin High School,144,8,6,2,0,143,0,0,1,0,144,137,6,0,1,0,144,142,0,1,1,0,144,142,0,1,1,0,144,142,0,1,1,0,144,143,0,0,1,0,144,0,0,0,0,0,0,37,0,0,0,0,37,,,54,092
Vermilion,54,092,54092,54-092-0050-26-2001,Catlin Elem School,383,4,0,4,0,379,0,0,2,2,383,381,0,0,2,0,383,377,0,0,2,4,383,377,0,0,2,4,383,377,0,0,2,4,383,196,0,0,2,1,199,27,0,0,0,0,27,381,0,0,2,0,383,,,54,092
Vermilion,54,092,54092,54-092-0070-26-2001,Rossville-Alvin Elem School,294,1,1,0,0,294,0,0,0,0,294,293,1,0,0,0,294,294,0,0,0,0,294,294,0,0,0,0,294,294,0,0,0,0,294,151,0,0,0,0,151,17,0,0,0,0,17,294,0,0,0,0,294,,,54,092
Vermilion,54,092,54092,54-092-0100-26-2001,Potomac Elem School,164,4,2,2,0,157,2,4,0,1,164,157,2,4,0,1,164,157,2,4,0,1,164,157,2,4,0,1,164,157,2,4,0,1,164,77,1,1,0,1,80,12,0,1,0,1,14,159,0,4,0,1,164,,,54,092
Vermilion,54,092,54092,54-092-010Z-10-0000,Schlarman Academy,518,23,22,1,0,500,12,0,1,5,518,497,15,0,1,5,518,501,11,0,1,5,518,501,11,0,1,5,518,501,11,0,1,5,518,359,7,0,1,5,372,80,0,0,0,4,84,383,15,0,1,5,404,,,54,092
Vermilion,54,092,54092,54-092-0110-26-0005,Hoopeston Area High School,417,6,6,0,6,417,0,0,0,0,417,408,6,0,0,3,417,417,0,0,0,0,417,417,0,0,0,0,417,417,0,0,0,0,417,417,0,0,0,0,417,0,0,0,0,0,0,107,0,0,0,0,107,,,54,092
Vermilion,54,092,54092,54-092-0110-26-1001,Hoopeston Area Middle School,183,2,0,2,0,183,0,0,0,0,183,183,0,0,0,0,183,183,0,0,0,0,183,183,0,0,0,0,183,183,0,0,0,0,183,183,0,0,0,0,183,0,0,0,0,0,0,183,0,0,0,0,183,,,54,092
Vermilion,54,092,54092,54-092-0110-26-2001,Honeywell Elem School,173,0,0,0,0,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,173,,,54,092
Vermilion,54,092,54092,54-092-0110-26-2002,John Greer Elem School,203,0,0,0,0,199,0,0,2,2,203,199,0,2,0,2,203,199,0,0,2,2,203,199,0,0,2,2,203,199,0,0,2,2,203,199,0,0,2,2,203,0,0,0,0,0,0,199,0,0,2,2,203,,,54,092
Vermilion,54,092,54092,54-092-0110-26-2003,Maple Elem School,379,2,1,1,1,374,1,0,3,1,379,374,1,0,3,1,379,374,1,0,3,1,379,374,1,0,3,1,379,374,1,0,3,1,379,47,0,0,0,0,47,47,0,0,0,0,47,375,1,0,3,0,379,,,54,092
Vermilion,54,092,54092,54-092-0120-26-0001,Jamaica High School,127,0,0,0,0,127,0,0,0,0,127,125,0,2,0,0,127,126,0,1,0,0,127,126,0,1,0,0,127,126,0,1,0,0,127,127,0,0,0,0,127,0,0,0,0,0,0,30,0,0,0,0,30,,,54,092
Vermilion,54,092,54092,54-092-0120-26-1001,Jamaica Jr High School,98,0,0,0,0,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,0,0,0,0,0,0,98,0,0,0,0,98,,,54,092
