County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,TdapProt,TdapNcNp,TdapMedObj,TdapRelObj,TdapApprSchd,TdapTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Kendall,24,047,24047,24-047-1150-26-2002,Circle Center Grade School,503,1,0,1,1,491,0,1,11,0,503,487,0,4,11,1,503,0,0,0,0,0,0,489,0,3,11,0,503,491,0,1,11,0,503,491,0,1,11,0,503,0,0,0,0,0,0,0,0,0,0,0,0,491,0,1,11,0,503,24,047
Kendall,24,047,24047,24-047-1150-26-2003,Yorkville Grade School,182,0,0,0,0,176,0,0,6,0,182,176,0,0,6,0,182,0,0,0,0,0,0,174,0,1,7,0,182,174,0,1,7,0,182,174,0,1,7,0,182,0,0,0,0,0,0,0,0,0,0,0,0,177,0,1,4,0,182,24,047
Kendall,24,047,24047,24-047-1150-26-2004,Bristol Grade School,214,0,0,0,0,213,0,0,1,0,214,213,0,0,1,0,214,0,0,0,0,0,0,213,0,0,1,0,214,213,0,0,1,0,214,213,0,0,1,0,214,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,1,0,214,24,047
Kendall,24,047,24047,24-047-1150-26-2005,Yorkville Intermediate School,602,0,0,0,0,595,0,0,7,0,602,593,0,1,7,1,602,201,0,0,4,0,205,595,0,0,7,0,602,595,0,0,7,0,602,595,0,0,7,0,602,388,0,0,7,0,395,0,0,0,0,0,0,596,0,0,6,0,602,24,047
Kendall,24,047,24047,24-047-1150-26-2007,Grande Reserve Elem Sch,524,1,1,0,0,513,0,2,9,0,524,514,1,1,8,0,524,73,0,1,1,0,75,513,0,2,9,0,524,513,0,4,7,0,524,513,0,2,9,0,524,149,0,1,4,0,154,0,0,0,0,0,0,513,0,2,9,0,524,24,047
Kendall,24,047,24047,24-047-1150-26-2008,Bristol Bay Elem Sch,607,0,0,0,0,597,0,1,9,0,607,597,0,1,9,0,607,70,0,0,0,0,70,598,0,0,9,0,607,598,0,0,9,0,607,598,0,0,9,0,607,164,0,0,2,0,166,0,0,0,0,0,0,602,0,0,5,0,607,24,047
Kendall,24,047,24047,24-047-1150-26-2009,Autumn Creek Elem Sch,488,1,1,0,0,475,1,0,12,0,488,476,1,0,11,0,488,75,0,0,0,0,75,475,1,0,12,0,488,475,1,0,12,0,488,475,1,0,12,0,488,260,1,0,3,0,264,85,1,0,3,1,90,473,1,0,14,0,488,24,047
Kendall,24,047,24047,24-047-3080-26-0001,Oswego High School,2547,40,40,0,0,2527,8,2,10,0,2547,2508,28,2,9,0,2547,599,7,0,3,0,609,2528,10,3,6,0,2547,2529,10,2,6,0,2547,2529,10,2,6,0,2547,2536,3,1,7,0,2547,0,0,0,0,0,0,1279,3,1,4,0,1287,24,047
Kendall,24,047,24047,24-047-3080-26-0002,Oswego East High School,2089,42,41,1,3,2074,10,0,5,0,2089,2054,28,0,7,0,2089,583,0,0,2,0,585,2077,6,0,6,0,2089,2081,5,0,3,0,2089,2081,5,0,3,0,2089,2077,9,0,3,0,2089,0,0,0,0,0,0,1078,4,0,3,0,1085,24,047
Kendall,24,047,24047,24-047-3080-26-1002,Traughber Jr High School,1010,0,0,0,0,1001,0,0,9,0,1010,998,0,3,9,0,1010,323,0,0,1,0,324,1001,0,0,9,0,1010,1002,0,0,8,0,1010,1002,0,0,8,0,1010,1003,0,0,7,0,1010,0,0,0,0,0,0,1002,0,0,8,0,1010,24,047
Kendall,24,047,24047,24-047-3080-26-1003,Thompson Jr High School,986,1,1,0,1,979,0,1,6,0,986,978,0,1,6,1,986,312,1,0,4,0,317,977,0,6,3,0,986,978,0,5,3,0,986,978,0,5,3,0,986,979,0,1,5,1,986,0,0,0,0,0,0,978,0,2,6,0,986,24,047
Kendall,24,047,24047,24-047-3080-26-1004,Bednarcik Junior High School,617,4,4,0,0,612,1,0,4,0,617,613,0,0,4,0,617,221,3,0,1,0,225,613,0,0,4,0,617,615,0,0,2,0,617,615,0,0,2,0,617,615,0,0,2,0,617,0,0,0,0,0,0,615,0,0,2,0,617,24,047
Kendall,24,047,24047,24-047-3080-26-1005,Plank Junior High,831,35,35,0,0,819,10,0,2,0,831,814,15,0,2,0,831,294,5,0,1,0,300,815,14,0,2,0,831,816,13,0,2,0,831,816,13,0,2,0,831,816,14,0,1,0,831,0,0,0,0,0,0,818,8,1,3,1,831,24,047
Kendall,24,047,24047,24-047-3080-26-1006,Murphy Junior High School,561,2,2,0,0,557,1,0,3,0,561,556,2,0,3,0,561,219,0,0,0,0,219,557,1,0,3,0,561,557,1,0,3,0,561,557,1,0,3,0,561,557,1,0,3,0,561,0,0,0,0,0,0,557,1,0,3,0,561,24,047
Kendall,24,047,24047,24-047-3080-26-2003,East View Elem School,587,15,0,15,0,585,0,0,2,0,587,585,0,0,2,0,587,0,0,0,0,0,0,585,0,0,2,0,587,585,0,0,2,0,587,585,0,0,2,0,587,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,1,0,587,24,047
Kendall,24,047,24047,24-047-3080-26-2004,Boulder Hill Elem School,514,2,1,1,1,509,0,0,4,1,514,509,0,1,3,1,514,0,0,0,0,0,0,506,1,3,4,0,514,506,1,3,4,0,514,506,1,3,4,0,514,93,0,0,0,0,93,0,0,0,0,0,0,508,1,2,3,0,514,24,047
Kendall,24,047,24047,24-047-3080-26-2005,Long Beach Elem School,558,15,15,0,0,546,6,0,6,0,558,547,5,0,6,0,558,0,0,0,0,0,0,546,6,0,6,0,558,551,1,0,6,0,558,551,1,0,6,0,558,103,2,0,0,0,105,0,0,0,0,0,0,550,2,0,6,0,558,24,047
Kendall,24,047,24047,24-047-3080-26-2006,Old Post Elementary School,397,0,0,0,0,393,0,0,4,0,397,393,0,0,4,0,397,0,0,0,0,0,0,393,0,0,4,0,397,395,0,0,2,0,397,395,0,0,2,0,397,72,0,0,0,0,72,0,0,0,0,0,0,395,0,0,2,0,397,24,047
Kendall,24,047,24047,24-047-3080-26-2007,The Wheatlands Elementary School,673,2,0,2,0,667,0,1,5,0,673,666,0,2,5,0,673,0,0,0,0,0,0,666,0,2,5,0,673,667,0,1,5,0,673,667,0,1,5,0,673,113,0,0,0,0,113,0,0,0,0,0,0,669,0,1,3,0,673,24,047
Kendall,24,047,24047,24-047-3080-26-2008,Fox Chase Elementary School,665,1,1,0,1,655,1,0,7,2,665,655,1,0,7,2,665,0,0,0,0,0,0,655,1,0,7,2,665,655,1,0,7,2,665,655,1,0,6,3,665,127,0,0,2,1,130,0,0,0,0,0,0,657,1,0,4,3,665,24,047
Kendall,24,047,24047,24-047-3080-26-2009,Homestead Elementary School,671,2,2,0,0,665,1,0,3,2,671,666,0,0,3,2,671,0,0,0,0,0,0,666,0,0,5,0,671,668,0,0,3,0,671,668,0,0,3,0,671,100,0,0,0,0,100,0,0,0,0,0,0,667,1,0,2,1,671,24,047
Kendall,24,047,24047,24-047-3080-26-2010,Lakewood Creek Elementary,747,6,1,5,0,743,1,0,2,1,747,743,1,0,2,1,747,0,0,0,0,0,0,743,1,1,2,0,747,743,1,1,2,0,747,743,1,1,2,0,747,123,0,0,0,0,123,0,0,0,0,0,0,744,1,0,2,0,747,24,047
Kendall,24,047,24047,24-047-3080-26-2011,Prairie Point Elem School,593,1,1,0,0,591,0,1,1,0,593,591,0,1,1,0,593,0,0,0,0,0,0,586,1,2,4,0,593,588,1,1,3,0,593,588,1,1,3,0,593,128,0,1,1,0,130,0,0,0,0,0,0,586,1,1,5,0,593,24,047
Kendall,24,047,24047,24-047-3080-26-2012,Churchill Elem School,626,1,0,1,0,615,0,0,10,1,626,616,0,0,10,0,626,0,0,0,0,0,0,616,0,0,10,0,626,616,0,0,10,0,626,616,0,0,10,0,626,117,0,0,2,0,119,0,0,0,0,0,0,616,0,0,10,0,626,24,047
Kendall,24,047,24047,24-047-3080-26-2013,Wolfs Crossing Elem School,651,17,17,0,0,644,3,0,4,0,651,644,2,1,4,0,651,0,0,0,0,0,0,633,13,1,4,0,651,647,1,0,3,0,651,647,1,0,3,0,651,115,1,0,1,0,117,0,0,0,0,0,0,647,1,0,3,0,651,24,047
Kendall,24,047,24047,24-047-3080-26-2014,Grande Park Elem Sch,675,2,2,0,0,653,2,0,17,3,675,654,0,0,16,5,675,0,0,0,0,0,0,658,0,0,16,1,675,665,0,0,10,0,675,665,0,0,10,0,675,104,0,0,0,0,104,0,0,0,0,0,0,665,0,0,10,0,675,24,047
Kendall,24,047,24047,24-047-3080-26-2015,Southbury Elem School,665,12,12,0,0,646,7,1,9,2,665,649,7,0,8,1,665,0,0,0,0,0,0,650,5,0,9,1,665,657,4,0,4,0,665,657,4,0,4,0,665,83,3,0,1,0,87,0,0,0,0,0,0,655,5,0,5,0,665,24,047
Kendall,24,047,24047,24-047-3080-26-2016,Hunt Club Elem,478,53,53,0,0,441,34,0,2,1,478,446,30,0,2,0,478,0,0,0,0,0,0,440,35,1,2,0,478,451,25,0,2,0,478,451,25,0,2,0,478,61,6,0,1,0,68,0,0,0,0,0,0,456,20,0,2,0,478,24,047
Kendall,24,047,24047,24-047-3080-26-3001,Brokaw Early Learning Center,513,0,0,0,0,508,0,0,5,0,513,509,0,0,4,0,513,0,0,0,0,0,0,510,0,0,3,0,513,510,0,0,3,0,513,510,0,0,3,0,513,509,0,0,0,4,513,511,0,0,2,0,513,510,0,0,3,0,513,24,047
Kendall,24,047,24047,24-047-3080-26-3002,GOAL-Granting Opportunities for Alt Lrng,40,6,6,0,0,40,0,0,0,0,40,38,2,0,0,0,40,1,2,0,0,0,3,38,2,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,39,1,0,0,0,40,0,0,0,0,0,0,12,0,0,0,0,12,24,047
Hamilton,25,033,25033,25-033-0100-26-0002,Hamilton County Jr/Sr High School,515,0,0,0,0,513,0,0,2,0,515,513,0,0,2,0,515,71,0,1,0,0,72,513,0,0,2,0,515,513,0,0,2,0,515,513,0,0,2,0,515,514,0,0,1,0,515,0,0,0,0,0,0,338,0,0,1,0,339,25,033
Hamilton,25,033,25033,25-033-0100-26-2002,Dahlgren Elem School,172,1,1,0,1,171,0,0,1,0,172,170,0,1,1,0,172,25,1,0,0,0,26,170,0,1,1,0,172,170,0,1,1,0,172,170,0,1,1,0,172,51,0,0,0,0,51,0,0,0,0,0,0,171,0,0,1,0,172,25,033
Hamilton,25,033,25033,25-033-0100-26-2004,East Side Elementary School,509,1,0,1,1,506,0,0,2,1,509,506,0,0,2,1,509,75,0,0,0,3,78,505,0,1,2,1,509,505,0,1,2,1,509,505,0,1,2,1,509,149,0,0,0,0,149,0,0,0,0,0,0,506,0,0,2,1,509,25,033
Hamilton,25,033,25033,25-033-0100-26-3001,Hamilton County Preschool Center,78,0,0,0,0,78,0,0,0,0,78,78,0,0,0,0,78,0,0,0,0,0,0,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,25,033
Jefferson,25,041,25041,25-041-0010-26-0001,Waltonville High School,92,0,0,0,0,92,0,0,0,0,92,92,0,0,0,0,92,23,0,0,0,0,23,92,0,0,0,0,92,92,0,0,0,0,92,92,0,0,0,0,92,92,0,0,0,0,92,0,0,0,0,0,0,38,0,8,0,0,46,25,041
Jefferson,25,041,25041,25-041-0010-26-2002,Waltonville Grade School,241,2,1,1,1,239,0,2,0,0,241,239,0,2,0,0,241,24,1,0,0,0,25,237,0,4,0,0,241,237,0,4,0,0,241,237,0,4,0,0,241,126,0,1,0,0,127,0,0,0,0,0,0,234,0,7,0,0,241,25,041
Jefferson,25,041,25041,25-041-0020-04-2001,Rome Comm Cons Elem School,343,4,1,3,3,340,1,0,1,1,343,340,1,0,1,1,343,34,0,0,0,0,34,340,1,0,1,1,343,340,1,0,1,1,343,340,1,0,1,1,343,175,1,0,1,1,178,38,1,0,0,1,40,340,1,0,1,1,343,25,041
Jefferson,25,041,25041,25-041-0030-04-2001,Field Elementary School,294,6,3,3,0,293,0,0,0,1,294,291,1,0,0,2,294,28,1,0,0,0,29,294,0,0,0,0,294,294,0,0,0,0,294,294,0,0,0,0,294,120,1,0,0,0,121,0,0,0,0,0,0,294,0,0,0,0,294,25,041
Jefferson,25,041,25041,25-041-0040-04-2001,Woodlawn School,322,2,1,1,2,319,1,0,2,0,322,319,1,0,2,0,322,43,0,0,0,0,43,319,1,0,2,0,322,319,1,0,2,0,322,319,1,0,2,0,322,134,0,0,0,0,134,0,0,0,0,0,0,320,0,0,2,0,322,25,041
Jefferson,25,041,25041,25-041-0050-04-2001,Belle Rive Attendance Center,97,3,0,3,0,95,0,0,1,1,97,95,0,0,1,1,97,0,0,0,0,0,0,95,0,0,1,1,97,95,0,0,1,1,97,95,0,0,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,1,0,97,25,041
Jefferson,25,041,25041,25-041-0050-04-2002,Opdyke Attendance Center,89,0,0,0,0,89,0,0,0,0,89,89,0,0,0,0,89,23,0,0,0,5,28,89,0,0,0,0,89,89,0,0,0,0,89,89,0,0,0,0,89,89,0,0,0,0,89,0,0,0,0,0,0,89,0,0,0,0,89,25,041
Jefferson,25,041,25041,25-041-0060-04-2001,Grand Prairie Elem School,73,10,10,0,0,69,4,0,0,0,73,69,4,0,0,0,73,5,0,0,0,0,5,69,4,0,0,0,73,69,4,0,0,0,73,69,4,0,0,0,73,30,1,0,0,0,31,0,0,0,0,0,0,64,9,0,0,0,73,25,041
Jefferson,25,041,25041,25-041-0070-04-2001,Dodds Elem School,126,0,0,0,0,126,0,0,0,0,126,126,0,0,0,0,126,13,0,0,0,3,16,126,0,0,0,0,126,126,0,0,0,0,126,126,0,0,0,0,126,61,0,0,0,0,61,0,0,0,0,0,0,126,0,0,0,0,126,25,041
Jefferson,25,041,25041,25-041-0080-04-2001,Ina Community Cons School,110,0,0,0,0,105,0,0,1,4,110,105,0,0,1,4,110,9,0,0,0,6,15,105,0,0,1,4,110,105,0,0,1,4,110,105,0,0,1,4,110,58,0,0,0,1,59,0,0,0,0,0,0,105,0,0,1,4,110,25,041
Jefferson,25,041,25041,25-041-0120-04-2001,McClellan Elementary School,53,0,0,0,0,53,0,0,0,0,53,53,0,0,0,0,53,4,0,0,0,0,4,53,0,0,0,0,53,53,0,0,0,0,53,53,0,0,0,0,53,18,0,0,0,0,18,0,0,0,0,0,0,53,0,0,0,0,53,25,041
Jefferson,25,041,25041,25-041-0790-02-2001,Summersville Grade School,254,0,0,0,0,254,0,0,0,0,254,254,0,0,0,0,254,24,0,0,0,1,25,254,0,0,0,0,254,254,0,0,0,0,254,254,0,0,0,0,254,106,0,0,0,0,106,0,0,0,0,0,0,254,0,0,0,0,254,25,041
Jefferson,25,041,25041,25-041-0800-02-1001,Zadok Casey Middle School,444,5,2,3,5,441,1,0,2,0,444,441,1,0,2,0,444,139,1,0,3,0,143,441,1,0,2,0,444,441,1,0,2,0,444,441,1,0,2,0,444,440,1,0,2,1,444,0,0,0,0,0,0,440,1,1,2,0,444,25,041
Jefferson,25,041,25041,25-041-0800-02-2002,J L Buford Intermediate Ed Ctr,305,0,0,0,0,302,0,0,3,0,305,302,0,0,3,0,305,0,0,0,0,0,0,302,0,0,3,0,305,302,0,0,3,0,305,302,0,0,3,0,305,165,0,0,0,0,165,0,0,0,0,0,0,302,0,0,3,0,305,25,041
Jefferson,25,041,25041,25-041-0800-02-2008,Mt Vernon Dist 80 Primary Center,670,12,7,5,3,660,5,0,5,0,670,659,6,0,5,0,670,0,0,0,0,0,0,658,6,1,5,0,670,658,6,1,5,0,670,658,6,1,5,0,670,0,0,0,0,0,0,0,0,0,0,0,0,662,3,1,4,0,670,25,041
Jefferson,25,041,25041,25-041-0800-02-3002,Benjamin Franklin Early Educ Ctr,322,0,0,0,0,322,0,0,0,0,322,322,0,0,0,0,322,0,0,0,0,0,0,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,25,041
Jefferson,25,041,25041,25-041-0820-02-2001,Bethel Grade School,137,0,0,0,0,137,0,0,0,0,137,137,0,0,0,0,137,17,0,0,0,0,17,137,0,0,0,0,137,137,0,0,0,0,137,137,0,0,0,0,137,66,0,0,0,0,66,0,0,0,0,0,0,137,0,0,0,0,137,25,041
Jefferson,25,041,25041,25-041-0990-04-2001,Farrington Elem School,65,0,0,0,0,65,0,0,0,0,65,65,0,0,0,0,65,10,0,0,0,0,10,65,0,0,0,0,65,65,0,0,0,0,65,65,0,0,0,0,65,21,0,0,0,0,21,0,0,0,0,0,0,65,0,0,0,0,65,25,041
Jefferson,25,041,25041,25-041-1140-04-2001,Bluford Elem School,265,0,0,0,0,265,0,0,0,0,265,265,0,0,0,0,265,29,0,0,0,1,30,265,0,0,0,0,265,265,0,0,0,0,265,265,0,0,0,0,265,114,0,0,0,0,114,0,0,0,0,0,0,265,0,0,0,0,265,25,041
Jefferson,25,041,25041,25-041-2040-17-0001,Webber Twp High School,128,0,0,0,0,128,0,0,0,0,128,128,0,0,0,0,128,34,0,0,0,0,34,128,0,0,0,0,128,128,0,0,0,0,128,128,0,0,0,0,128,128,0,0,0,0,128,0,0,0,0,0,0,67,0,0,0,0,67,25,041
Jefferson,25,041,25041,25-041-2050-16-0001,Woodlawn Comm High School,184,0,0,0,0,184,0,0,0,0,184,184,0,0,0,0,184,45,0,0,0,0,45,184,0,0,0,0,184,184,0,0,0,0,184,184,0,0,0,0,184,184,0,0,0,0,184,0,0,0,0,0,0,83,0,0,0,0,83,25,041
Hancock,26,034,26034,26-034-3070-16-0001,Illini West High School,430,1,1,0,0,429,0,0,1,0,430,429,0,0,1,0,430,110,1,0,1,4,116,429,0,0,1,0,430,429,0,0,1,0,430,429,0,0,1,0,430,429,0,0,1,0,430,0,0,0,0,0,0,229,0,0,1,0,230,26,034
Hancock,26,034,26034,26-034-3160-26-0001,Warsaw Sr High School,213,0,0,0,0,213,0,0,0,0,213,213,0,0,0,0,213,60,0,0,0,0,60,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,0,0,0,0,0,0,110,0,0,0,0,110,26,034
Hancock,26,034,26034,26-034-3160-26-2003,Warsaw Elem School,249,1,0,1,0,249,0,0,0,0,249,249,0,0,0,0,249,30,0,0,0,0,30,249,0,0,0,0,249,249,0,0,0,0,249,249,0,0,0,0,249,87,0,0,0,0,87,34,0,0,0,0,34,249,0,0,0,0,249,26,034
Hancock,26,034,26034,26-034-3170-04-1006,Carthage Middle School,164,1,0,1,0,160,0,0,4,0,164,159,0,0,4,1,164,47,0,0,0,0,47,160,0,0,4,0,164,160,0,0,4,0,164,160,0,0,4,0,164,160,0,0,4,0,164,0,0,0,0,0,0,160,0,0,4,0,164,26,034
Hancock,26,034,26034,26-034-3170-04-2005,Carthage Primary School,272,0,0,0,0,272,0,0,0,0,272,272,0,0,0,0,272,0,0,0,0,0,0,272,0,0,0,0,272,272,0,0,0,0,272,272,0,0,0,0,272,41,0,0,0,0,41,41,0,0,0,0,41,272,0,0,0,0,272,26,034
Hancock,26,034,26034,26-034-3250-26-1001,Nauvoo-Colusa Jr High School,111,2,1,1,1,110,1,0,0,0,111,109,1,0,1,0,111,0,0,0,0,0,0,110,1,0,0,0,111,110,1,0,0,0,111,110,1,0,0,0,111,109,1,0,1,0,111,0,0,0,0,0,0,110,1,0,0,0,111,26,034
Hancock,26,034,26034,26-034-3250-26-2002,Nauvoo Elem School,165,0,0,0,0,155,0,0,10,0,165,154,0,0,11,0,165,17,0,0,2,0,19,155,0,0,10,0,165,155,0,0,10,0,165,155,0,0,10,0,165,48,0,0,3,0,51,17,0,0,2,0,19,152,0,0,13,0,165,26,034
Hancock,26,034,26034,26-034-3270-04-2002,Dallas City Elem School,202,5,5,0,0,198,4,0,0,0,202,198,4,0,0,0,202,20,1,0,0,0,21,198,4,0,0,0,202,198,4,0,0,0,202,198,4,0,0,0,202,99,3,0,0,0,102,22,2,0,0,0,24,197,5,0,0,0,202,26,034
Hancock,26,034,26034,26-034-3280-24-0001,Hamilton Jr/Sr High Sch,238,3,2,1,1,235,0,0,3,0,238,234,1,0,3,0,238,40,1,0,0,0,41,235,0,0,3,0,238,235,0,0,3,0,238,235,0,0,3,0,238,235,0,0,3,0,238,0,0,0,0,0,0,167,0,0,3,0,170,26,034
Hancock,26,034,26034,26-034-3280-24-2004,Hamilton Elementary School,344,5,5,0,4,338,3,0,3,0,344,338,2,0,3,1,344,41,2,1,2,0,46,338,2,0,3,1,344,338,2,0,3,1,344,338,2,0,3,1,344,142,0,0,0,1,143,48,0,0,0,0,48,338,2,0,3,1,344,26,034
Hancock,26,034,26034,26-034-3370-26-0001,Southeastern Jr/Sr High School,229,0,0,0,0,229,0,0,0,0,229,229,0,0,0,0,229,47,0,0,0,0,47,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,229,0,0,0,0,229,0,0,0,0,0,0,156,0,0,0,0,156,26,034
Hancock,26,034,26034,26-034-3370-26-2006,Southeastern Elementary School,325,6,3,3,6,324,1,0,0,0,325,324,1,0,0,0,325,36,2,0,0,0,38,324,1,0,0,0,325,324,1,0,0,0,325,324,1,0,0,0,325,124,1,0,0,0,125,51,1,0,0,0,52,324,1,0,0,0,325,26,034
Hancock,26,034,26034,26-034-3470-04-1001,La Harpe Junior High School,74,0,0,0,0,74,0,0,0,0,74,74,0,0,0,0,74,27,0,0,0,0,27,74,0,0,0,0,74,74,0,0,0,0,74,74,0,0,0,0,74,74,0,0,0,0,74,0,0,0,0,0,0,74,0,0,0,0,74,26,034
Hancock,26,034,26034,26-034-3470-04-2005,La Harpe Elementary School,155,0,0,0,0,154,0,1,0,0,155,155,0,0,0,0,155,0,0,0,0,0,0,153,0,1,1,0,155,153,0,1,1,0,155,153,0,1,1,0,155,51,0,0,0,0,51,24,0,0,0,0,24,155,0,0,0,0,155,26,034
McDonough,26,062,26062,26-062-1030-26-0001,West Prairie High School,196,0,0,0,0,49,0,0,0,0,49,49,0,0,0,0,49,47,0,0,0,2,49,49,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0,49,26,062
McDonough,26,062,26062,26-062-1700-26-0001,Bushnell-Prairie City High Sch,206,1,1,0,1,203,0,1,2,0,206,203,0,0,2,1,206,46,1,0,1,0,48,204,0,0,2,0,206,204,0,0,2,0,206,204,0,0,2,0,206,204,0,0,2,0,206,0,0,0,0,0,0,95,0,0,1,0,96,26,062
McDonough,26,062,26062,26-062-1700-26-1002,Bushnell-Prairie City Jr High Sch,204,2,2,0,2,202,0,0,1,1,204,203,0,0,1,0,204,62,2,0,0,1,65,203,0,0,1,0,204,203,0,0,1,0,204,203,0,0,1,0,204,202,0,1,1,0,204,0,0,0,0,0,0,203,0,0,1,0,204,26,062
McDonough,26,062,26062,26-062-1700-26-2003,Bushnell-Prairie City Elem Sch,418,2,2,0,2,407,2,0,2,7,418,406,2,0,2,8,418,0,0,0,0,0,0,405,2,1,3,7,418,405,2,1,3,7,418,405,2,1,3,7,418,116,1,2,0,7,126,65,1,0,0,4,70,408,1,2,3,4,418,26,062
McDonough,26,062,26062,26-062-1850-26-0001,Macomb Senior High School,557,21,10,11,0,544,9,2,1,1,557,549,6,1,0,1,557,141,3,0,0,0,144,549,6,1,1,0,557,550,5,1,1,0,557,550,5,1,1,0,557,549,5,1,1,1,557,0,0,0,0,0,0,254,3,19,0,0,276,26,062
McDonough,26,062,26062,26-062-1850-26-1001,Macomb Junior High School,313,8,3,5,0,310,2,1,0,0,313,313,0,0,0,0,313,0,0,0,0,0,0,311,1,1,0,0,313,313,0,0,0,0,313,313,0,0,0,0,313,313,0,0,0,0,313,0,0,0,0,0,0,299,1,13,0,0,313,26,062
McDonough,26,062,26062,26-062-1850-26-2004,Lincoln Elem School,605,9,5,4,0,588,5,2,8,2,605,589,5,2,8,1,605,0,0,0,0,0,0,589,5,1,8,2,605,594,4,0,7,0,605,594,4,0,7,0,605,0,0,0,0,0,0,0,0,0,0,0,0,591,5,2,7,0,605,26,062
McDonough,26,062,26062,26-062-1850-26-2008,Edison Elementary School,437,4,3,1,0,428,2,5,2,0,437,430,2,3,2,0,437,123,1,0,1,0,125,430,2,3,2,0,437,434,1,0,2,0,437,434,1,0,2,0,437,279,0,0,1,0,280,0,0,0,0,0,0,425,1,10,1,0,437,26,062
McDonough,26,062,26062,26-062-1850-26-3001,MacArthur Early Childhood Center,130,1,0,1,0,129,0,0,1,0,130,129,0,0,1,0,130,0,0,0,0,0,0,129,0,0,1,0,130,129,0,0,1,0,130,129,0,0,1,0,130,129,0,0,1,0,130,129,0,0,1,0,130,129,0,0,1,0,130,26,062
,27,000,,27-000-0000-00-3102,Lutheran PreK/ChildCare,17,0,0,0,0,17,0,0,0,0,17,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,17,27,000
,27,000,,27-000-0000-00-3105,YMCA Childrens School,19,0,0,0,0,17,0,0,2,0,19,17,0,0,2,0,19,0,0,0,0,0,0,17,0,0,2,0,19,17,0,0,2,0,19,17,0,0,2,0,19,17,0,0,2,0,19,17,0,0,2,0,19,17,0,0,2,0,19,27,000
Henderson,27,036,27036,27-036-2350-26-0001,West Central High School,299,0,0,0,0,296,0,0,3,0,299,296,0,0,3,0,299,69,0,0,1,0,70,296,0,0,3,0,299,296,0,0,3,0,299,296,0,0,3,0,299,296,0,0,3,0,299,0,0,0,0,0,0,154,0,0,1,0,155,27,036
Henderson,27,036,27036,27-036-2350-26-1001,West Central Middle School,210,0,0,0,0,208,0,1,1,0,210,208,0,1,1,0,210,71,0,1,1,0,73,207,0,2,1,0,210,207,0,2,1,0,210,207,0,2,1,0,210,208,0,1,1,0,210,0,0,0,0,0,0,208,0,1,1,0,210,27,036
Henderson,27,036,27036,27-036-2350-26-2001,West Central Elementary School,339,0,0,0,0,335,0,0,4,0,339,335,0,0,4,0,339,0,0,0,0,0,0,332,0,2,5,0,339,332,0,2,5,0,339,332,0,2,5,0,339,60,0,0,0,0,60,0,0,0,0,0,0,334,0,0,5,0,339,27,036
Henderson,27,036,27036,27-036-2350-26-3001,West Central Early Childhood,64,0,0,0,0,62,0,0,2,0,64,62,0,0,2,0,64,0,0,0,0,0,0,62,0,0,2,0,64,62,0,0,2,0,64,62,0,0,2,0,64,62,0,0,2,0,64,62,0,0,2,0,64,62,0,0,2,0,64,27,036
Mercer,27,066,27066,27-066-4040-26-0001,Mercer County High School,410,0,0,0,0,403,0,1,6,0,410,404,0,0,6,0,410,107,0,0,4,0,111,405,0,0,5,0,410,405,0,0,5,0,410,405,0,0,5,0,410,404,0,0,4,2,410,0,0,0,0,0,0,218,0,1,4,0,223,27,066
