County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
Cook_City_of_Chicago,15,016,15016,15016780P003119,Early Childhood,First Step Child Care Center Inc,138,0,0,0,1,138,0,0,0,0,0,138,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003123,Early Childhood,Kiddie Kulture Child Care,34,0,1,1,0.9705882352941178,34,0,0,0,0,0,34,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003125,Early Childhood,Grandma Jones Daycare,35,0,0,0,1,35,0,0,0,0,0,35,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003126,Early Childhood,Small World - Melrose,29,0,0,0,1,29,0,0,0,0,0,29,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003127,Early Childhood,Childrens Home Center II,72,0,0,0,1,71,0,1,0,0,0,71,1,0.9861111111111112,15016
Cook_City_of_Chicago,15,016,15016,15016780P003128,Early Childhood,Cuddle Care,38,0,0,0,1,38,0,0,0,0,0,38,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003130,Early Childhood,Safari Life Childcare,40,0,0,0,1,40,0,0,0,0,0,40,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780P003131,Early Childhood,Mother Goose Learning Center Inc,40,0,4,1,0.9,40,0,0,0,0,0,40,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016780X010000,Nonpublic School,Latin School of Chicago Lower,376,0,0,0,1,64,0,0,0,0,0,64,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016781X050000,Nonpublic School,Yeshiva Ohr Boruch,187,13,0,1,0.93048128342246,19,2,0,1,0,0,19,3,0.8636363636363636,15016
Cook_City_of_Chicago,15,016,15016,15016806X100000,Nonpublic School,Frances Xavier Warde Schools,952,0,0,0,1,179,1,0,0,0,0,179,1,0.9944444444444445,15016
Cook_City_of_Chicago,15,016,15016,15016815X230000,Nonpublic School,ICCI Academy,70,0,0,0,1,8,0,0,0,0,0,8,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016822X230000,Nonpublic School,ICC Full Time School,120,0,0,0,1,23,0,0,0,0,0,23,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016838X160000,Nonpublic School,Council Oak Montessori School,55,0,0,0,1,20,0,0,1,0,0,20,1,0.9523809523809523,15016
Cook_City_of_Chicago,15,016,15016,15016892X100000,Nonpublic School,Cardinal Bernardin Center,180,0,0,0,1,132,1,1,0,0,0,132,2,0.9850746268656716,15016
Cook_City_of_Chicago,15,016,15016,15016894X200000,Nonpublic School,Oakdale Christian Academy,211,0,3,0,0.9857819905213271,23,0,0,0,0,0,23,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016900X030000,Nonpublic School,Chicago West Side Christian Sch,185,8,0,1,0.9567567567567568,18,0,0,0,0,1,18,1,0.9473684210526315,15016
Cook_City_of_Chicago,15,016,15016,15016910X160000,Nonpublic School,Near North Montessori School,517,0,0,0,1,111,2,0,1,0,0,111,3,0.9736842105263158,15016
Cook_City_of_Chicago,15,016,15016,15016927X160000,Nonpublic School,Wonder Montessori School,60,0,0,0,1,60,0,0,0,0,0,60,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016931X010000,Nonpublic School,Kidwatch Plus Inc,39,0,0,0,1,39,0,0,0,0,0,39,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016962X100000,Nonpublic School,Children of Peace School,225,7,0,7,0.9688888888888889,63,0,0,0,0,3,63,3,0.9545454545454546,15016
Cook_City_of_Chicago,15,016,15016,15016974Z010000,Nonpublic School,Lycee Francais De Chicago,704,0,0,0,1,107,0,0,0,0,0,107,0,1,15016
Cook_City_of_Chicago,15,016,15016,15016996X260000,Nonpublic School,Rescue Missionary Christian Sch,10,1,0,0,0.9,1,0,0,0,0,0,1,0,1,15016
DeKalb,16,019,16019,16019001X100000,Nonpublic School,St Mary School,241,0,0,0,1,29,0,0,3,0,0,29,3,0.90625,16019
DeKalb,16,019,16019,16019003X100000,Nonpublic School,St Mary,162,0,0,0,1,8,0,0,0,0,0,8,0,1,16019
DeKalb,16,019,16019,16019100Z260000,Nonpublic School,Cornerstone Christian Academy,267,0,0,0,1,98,6,0,0,0,0,98,6,0.9423076923076923,16019
DeKalb,16,019,16019,160194240262002,Genoa Kingston CUSD 424,Davenport Elementary School,237,0,0,0,1,22,0,0,0,0,0,22,0,1,16019
DeKalb,16,019,16019,160194250262002,Indian Creek CUSD 425,Shabbona Elem School,213,0,0,0,1,20,0,0,0,0,0,20,0,1,16019
DeKalb,16,019,16019,160194260262001,Hiawatha CUSD 426,Hiawatha Elem Sch PreK-8,425,4,3,6,0.983529411764706,39,0,0,0,0,1,39,1,0.975,16019
DeKalb,16,019,16019,160194270262007,Sycamore CUSD 427,South Prairie Elementary School,322,0,0,0,1,30,0,1,0,0,0,30,1,0.967741935483871,16019
DeKalb,16,019,16019,160194290262002,Hinckley Big Rock CUSD 429,Hinckley-Big Rock Elem Sch,313,16,0,0,0.9488817891373802,9,0,0,0,0,3,9,3,0.75,16019
DeKalb,16,019,16019,160194300262003,Sandwich CUSD 430,Lynn G Haskin Elementary School,221,1,1,2,0.9909502262443439,38,1,0,0,0,0,38,1,0.9743589743589743,16019
DeKalb,16,019,16019,160194300262004,Sandwich CUSD 430,W W Woodbury Elem School,202,2,0,0,0.9900990099009902,34,0,0,0,0,0,34,0,1,16019
DeKalb,16,019,16019,160194320262001,Somonauk CUSD 432,James R Wood Elem School,268,8,8,0,0.9402985074626866,9,0,0,0,0,0,9,0,1,16019
DeWitt,17,020,17020,170200150262003,Clinton CUSD 15,Douglas Elem School,169,2,0,1,0.9881656804733728,31,1,0,1,0,0,31,2,0.9393939393939394,17020
DeWitt,17,020,17020,170200150262005,Clinton CUSD 15,Lincoln Elem School,214,1,0,0,0.9953271028037384,76,1,0,0,0,0,76,1,0.987012987012987,17020
DeWitt,17,020,17020,170200180262003,Blue Ridge CUSD 18,Ruth M Schneider Elem School,277,15,0,0,0.9458483754512635,50,1,0,0,0,4,50,5,0.9090909090909091,17020
Livingston,17,053,17053,17053003X100000,Nonpublic School,St Paul School,42,0,0,0,1,7,0,0,0,0,0,7,0,1,17053
Livingston,17,053,17053,17053005X260000,Nonpublic School,Pontiac Christian School,44,0,0,0,1,6,0,0,0,0,0,6,0,1,17053
Livingston,17,053,17053,17053006J262005,Tri Point CUSD 6-J,Tri Point Elementary School,138,2,1,0,0.9782608695652174,25,0,0,0,0,1,25,1,0.9615384615384616,17053
Livingston,17,053,17053,17053006J262006,Tri Point CUSD 6-J,Tri-Point Jr High/Elementary,166,0,0,0,1,13,0,0,0,0,0,13,0,1,17053
Livingston,17,053,17053,170530080262001,Prairie Central CUSD 8,Chenoa Elem School,189,15,7,0,0.8835978835978836,20,0,0,0,0,3,20,3,0.8695652173913043,17053
Livingston,17,053,17053,170530080262005,Prairie Central CUSD 8,Westview Elem School,433,47,33,0,0.8152424942263279,70,0,2,0,0,9,70,11,0.8641975308641975,17053
Livingston,17,053,17053,170530080262006,Prairie Central CUSD 8,Chatsworth Grade School,138,0,0,0,1,50,0,0,0,0,0,50,0,1,17053
Livingston,17,053,17053,170530740272001,Flanagan-Cornell Dist 74,Flanagan Elem School,203,2,1,0,0.9852216748768473,29,1,0,0,0,1,29,2,0.9354838709677419,17053
Livingston,17,053,17053,170532320022001,Dwight Common SD 232,Dwight Common School,575,5,0,1,0.991304347826087,81,2,0,2,0,0,81,4,0.9529411764705882,17053
Livingston,17,053,17053,170534290042002,Pontiac CCSD 429,Central Elem School,371,0,0,0,1,103,0,0,0,0,0,103,0,1,17053
Livingston,17,053,17053,170534350042001,Odell CCSD 435,Odell Grade School,153,0,0,0,1,22,0,0,2,0,0,22,2,0.9166666666666666,17053
McLean,17,064,17064,17064001X100000,Nonpublic School,Epiphany School,308,0,0,0,1,39,0,0,0,0,0,39,0,1,17064
McLean,17,064,17064,170640020262001,LeRoy CUSD 2,LeRoy Elementary School,462,0,0,0,1,64,0,0,0,0,0,64,0,1,17064
McLean,17,064,17064,17064002X100000,Nonpublic School,Holy Trinity Catholic School,469,0,0,0,1,105,1,0,0,0,0,105,1,0.9905660377358491,17064
McLean,17,064,17064,170640030262001,Tri Valley CUSD 3,Tri-Valley Elem School,267,11,0,0,0.958801498127341,11,0,0,0,0,0,11,0,1,17064
McLean,17,064,17064,170640040262002,Heyworth CUSD 4,Heyworth Elem School,549,6,0,6,0.9890710382513662,57,0,0,0,0,0,57,0,1,17064
McLean,17,064,17064,17064004X060000,Nonpublic School,Trinity Lutheran,352,0,0,0,1,67,6,0,0,0,0,67,6,0.9178082191780822,17064
McLean,17,064,17064,170640050262002,McLean County USD 5,Sugar Creek Elem School,515,5,0,5,0.9902912621359223,174,3,1,0,0,1,174,5,0.9720670391061452,17064
McLean,17,064,17064,170640050262013,McLean County USD 5,Parkside Elementary School,340,2,1,3,0.9911764705882354,2,0,0,0,0,0,2,0,1,17064
McLean,17,064,17064,170640050263001,McLean County USD 5,Brigham Elementary,119,3,1,4,0.9663865546218487,118,0,0,0,0,1,118,1,0.9915966386554622,17064
McLean,17,064,17064,17064006X100000,Nonpublic School,St Mary School,141,0,0,0,1,10,0,0,1,0,0,10,1,0.9090909090909091,17064
McLean,17,064,17064,170640070262001,Lexington CUSD 7,Lexington Elem School,289,0,0,0,1,24,0,0,0,0,0,24,0,1,17064
McLean,17,064,17064,17064012X010000,Nonpublic School,Mulberry School,72,9,0,0,0.875,45,4,0,0,0,1,45,5,0.9,17064
McLean,17,064,17064,170640160262002,Olympia CUSD 16,Olympia South Elem Sch,350,0,0,0,1,43,0,1,0,0,0,43,1,0.9772727272727273,17064
McLean,17,064,17064,170640160262003,Olympia CUSD 16,Olympia North Elem Sch,265,0,0,0,1,29,0,0,0,0,0,29,0,1,17064
McLean,17,064,17064,170640160262006,Olympia CUSD 16,Olympia West Elem Sch,273,0,0,0,1,36,0,0,0,0,0,36,0,1,17064
McLean,17,064,17064,170640190262002,Ridgeview CUSD 19,Ridgeview Elementary School,315,0,2,0,0.9936507936507937,58,0,0,0,0,0,58,0,1,17064
McLean,17,064,17064,17064027X260000,Nonpublic School,Cornerstone Christian Academy,381,0,0,0,1,60,1,0,0,0,0,60,1,0.9836065573770492,17064
McLean,17,064,17064,170640870253001,Bloomington SD 87,Sarah A Raymond Sch of Early Educ,193,3,3,3,0.9689119170984456,189,1,0,0,0,3,189,4,0.9792746113989638,17064
DuPage,19,022,19022,19022001X060000,Nonpublic School,Bethany Lutheran School,257,16,0,0,0.9377431906614786,33,1,0,1,0,9,33,11,0.75,19022
DuPage,19,022,19022,190220020022006,Bensenville SD 2,Tioga Elementary School,797,8,0,0,0.9899623588456713,88,0,0,3,0,1,88,4,0.9565217391304348,19022
DuPage,19,022,19022,19022002X100000,Nonpublic School,Christ The King School,39,0,0,0,1,32,0,0,0,0,0,32,0,1,19022
DuPage,19,022,19022,19022003X100000,Nonpublic School,Holy Trinity,191,0,0,0,1,29,0,0,0,0,0,29,0,1,19022
DuPage,19,022,19022,190220040022011,Addison SD 4,Ardmore Elem School,382,0,0,0,1,177,0,0,0,0,0,177,0,1,19022
DuPage,19,022,19022,19022004X060000,Nonpublic School,Immanuel Lutheran School,224,7,0,0,0.96875,91,1,0,1,0,4,91,6,0.9381443298969072,19022
DuPage,19,022,19022,19022006X060000,Nonpublic School,Lutheran School of St Luke,136,9,0,0,0.9338235294117646,61,0,0,0,0,0,61,0,1,19022
DuPage,19,022,19022,190220070023001,Wood Dale SD 7,Early Childhood Education Center,134,0,0,0,1,127,1,0,6,0,0,127,7,0.9477611940298507,19022
DuPage,19,022,19022,19022008X100000,Nonpublic School,Notre Dame School,225,0,0,0,1,10,0,0,0,0,0,10,0,1,19022
DuPage,19,022,19022,190220100022003,Itasca SD 10,Raymond Benson Primary School,327,0,0,0,1,30,1,0,0,0,0,30,1,0.967741935483871,19022
DuPage,19,022,19022,19022010X100000,Nonpublic School,St Alexander,133,0,5,0,0.9624060150375939,16,0,0,2,0,0,16,2,0.8888888888888888,19022
DuPage,19,022,19022,190220120022004,Roselle SD 12,Spring Hills Elem School,431,0,0,0,1,5,0,0,0,0,0,5,0,1,19022
DuPage,19,022,19022,19022012X100000,Nonpublic School,Holy Family Catholic School,195,4,2,0,0.9692307692307692,28,0,1,0,0,1,28,2,0.9333333333333333,19022
DuPage,19,022,19022,190220130022004,Bloomingdale SD 13,Erickson Elementary School,477,0,0,0,1,14,0,0,1,0,0,14,1,0.9333333333333333,19022
DuPage,19,022,19022,19022014X010000,Nonpublic School,Avery Coonley School,365,1,0,1,0.9972602739726028,72,4,0,0,0,0,72,4,0.9473684210526315,19022
DuPage,19,022,19022,190220150022004,Marquardt SD 15,Winnebago Elem School,462,2,2,2,0.9913419913419914,50,0,0,0,0,1,50,1,0.9803921568627451,19022
DuPage,19,022,19022,19022015X060000,Nonpublic School,Trinity Lutheran School,248,0,0,0,1,34,2,0,10,0,0,34,12,0.7391304347826086,19022
DuPage,19,022,19022,190220160022005,Queen Bee SD 16,Glen Hill Primary,459,9,0,9,0.9803921568627452,55,0,0,0,0,0,55,0,1,19022
DuPage,19,022,19022,190220160022006,Queen Bee SD 16,Pheasant Ridge Primary School,412,0,1,1,0.9975728155339806,42,0,0,0,0,0,42,0,1,19022
DuPage,19,022,19022,19022017X100000,Nonpublic School,St Irene School,155,0,0,0,1,22,0,0,0,0,0,22,0,1,19022
DuPage,19,022,19022,19022019X100000,Nonpublic School,St John The Baptist,164,0,0,0,1,22,2,0,0,0,0,22,2,0.9166666666666666,19022
DuPage,19,022,19022,190220200022002,Keeneyville SD 20,Waterbury Elem School,516,3,0,3,0.994186046511628,28,0,0,0,0,0,28,0,1,19022
DuPage,19,022,19022,190220200022003,Keeneyville SD 20,Greenbrook Elem School,511,0,3,3,0.9941291585127202,52,1,0,0,0,0,52,1,0.9811320754716981,19022
DuPage,19,022,19022,19022020X060000,Nonpublic School,St John Lutheran,245,0,0,0,1,32,0,0,0,0,0,32,0,1,19022
DuPage,19,022,19022,19022023X100000,Nonpublic School,St Joseph School,461,0,0,0,1,43,0,0,0,0,0,43,0,1,19022
DuPage,19,022,19022,19022024X100000,Nonpublic School,St Joan of Arc,508,0,0,0,1,33,1,0,1,0,0,33,2,0.9428571428571428,19022
DuPage,19,022,19022,190220250022002,Benjamin SD 25,Evergreen Elementary School,386,1,0,0,0.9974093264248706,37,0,0,0,0,0,37,0,1,19022
DuPage,19,022,19022,19022025X160000,Nonpublic School,Seton Little Peoples Montessori,196,19,0,0,0.903061224489796,103,2,0,0,0,1,103,3,0.9716981132075472,19022
DuPage,19,022,19022,19022027X100000,Nonpublic School,Our Lady of Peace,366,0,0,0,1,33,1,0,0,0,0,33,1,0.9705882352941176,19022
DuPage,19,022,19022,19022028X100000,Nonpublic School,St Mary of Gostyn School,470,4,0,0,0.9914893617021276,64,1,0,0,0,0,64,1,0.9846153846153847,19022
DuPage,19,022,19022,19022030X100000,Nonpublic School,St Matthew School,318,10,0,0,0.9685534591194969,37,0,0,0,0,3,37,3,0.925,19022
DuPage,19,022,19022,19022031X100000,Nonpublic School,St Michael,564,0,0,0,1,66,0,0,0,0,0,66,0,1,19022
DuPage,19,022,19022,190220330023001,West Chicago ESD 33,Early Learning Center,172,0,0,0,1,172,0,0,0,0,0,172,0,1,19022
DuPage,19,022,19022,190220330023003,West Chicago ESD 33,Trinity School,156,0,0,0,1,155,1,0,0,0,0,155,1,0.9935897435897436,19022
DuPage,19,022,19022,190220340022001,Winfield SD 34,Winfield Primary School,119,0,0,0,1,28,1,0,1,0,0,28,2,0.9333333333333333,19022
DuPage,19,022,19022,19022037X100000,Nonpublic School,St Pius X,485,13,0,0,0.9731958762886598,73,0,0,0,0,3,73,3,0.9605263157894737,19022
DuPage,19,022,19022,190220410022003,Glen Ellyn SD 41,Churchill Elem School,663,5,0,1,0.9924585218702866,36,0,0,0,0,0,36,0,1,19022
DuPage,19,022,19022,190220410022004,Glen Ellyn SD 41,Forest Glen Elem School,565,3,1,3,0.9929203539823008,88,1,0,0,0,2,88,3,0.967032967032967,19022
DuPage,19,022,19022,19022041X100000,Nonpublic School,St Walter School,605,20,0,0,0.9669421487603306,62,1,0,0,0,0,62,1,0.9841269841269841,19022
DuPage,19,022,19022,19022043X030000,Nonpublic School,Naperville Christian Academy,86,0,0,0,1,12,1,0,0,0,0,12,1,0.9230769230769231,19022
DuPage,19,022,19022,190220440022001,Lombard SD 44,Butterfield Elem School,409,0,0,0,1,103,0,0,0,0,0,103,0,1,19022
DuPage,19,022,19022,190220440022009,Lombard SD 44,Manor Hill Elem School,267,0,0,0,1,1,0,0,0,0,0,1,0,1,19022
DuPage,19,022,19022,190220450022011,SD 45 DuPage County,Schafer Elem School,495,3,0,3,0.9939393939393939,37,0,0,0,0,0,37,0,1,19022
DuPage,19,022,19022,190220450022016,SD 45 DuPage County,Stevenson School,283,2,0,2,0.9929328621908127,103,1,0,0,0,0,103,1,0.9903846153846154,19022
DuPage,19,022,19022,19022046X100000,Nonpublic School,Visitation,473,0,0,0,1,57,0,0,0,0,0,57,0,1,19022
DuPage,19,022,19022,190220480022001,Salt Creek SD 48,Salt Creek Elem School,125,1,0,1,0.9920000000000001,22,1,0,0,0,0,22,1,0.9565217391304348,19022
DuPage,19,022,19022,19022052X100000,Nonpublic School,Sacred Heart,199,0,0,0,1,25,1,0,0,0,0,25,1,0.9615384615384616,19022
DuPage,19,022,19022,190220530023001,Butler SD 53,Oak Brook Park District,5,0,0,0,1,5,0,0,0,0,0,5,0,1,19022
DuPage,19,022,19022,19022053X100000,Nonpublic School,Immaculate Conception Grade Sch,556,0,0,0,1,41,1,0,0,0,0,41,1,0.9761904761904762,19022
DuPage,19,022,19022,19022054X100000,Nonpublic School,St James the Apostle,213,0,0,0,1,37,1,0,0,0,0,37,1,0.9736842105263158,19022
DuPage,19,022,19022,19022057X100000,Nonpublic School,St Isidore School,294,0,0,0,1,33,1,0,0,0,0,33,1,0.9705882352941176,19022
DuPage,19,022,19022,190220580022001,Downers Grove GSD 58,Belle Aire Elem School,244,0,0,0,1,1,0,0,0,0,0,1,0,1,19022
DuPage,19,022,19022,190220580022002,Downers Grove GSD 58,El Sierra Elem School,363,2,2,2,0.9889807162534436,16,0,0,0,0,0,16,0,1,19022
DuPage,19,022,19022,190220580022003,Downers Grove GSD 58,Fairmount Elem School,370,0,0,0,1,8,0,0,0,0,0,8,0,1,19022
DuPage,19,022,19022,190220580022004,Downers Grove GSD 58,Highland Elem School,362,0,0,0,1,10,0,0,0,0,0,10,0,1,19022
DuPage,19,022,19022,190220580022005,Downers Grove GSD 58,Hillcrest Elem School,394,0,0,0,1,16,0,0,1,0,0,16,1,0.9411764705882353,19022
DuPage,19,022,19022,190220580022006,Downers Grove GSD 58,Indian Trail Elem School,382,1,0,0,0.9973821989528796,18,0,0,0,0,0,18,0,1,19022
DuPage,19,022,19022,190220580022007,Downers Grove GSD 58,Kingsley Elem School,352,0,1,1,0.9971590909090909,13,0,0,0,0,0,13,0,1,19022
DuPage,19,022,19022,190220580022008,Downers Grove GSD 58,Lester Elem School,519,0,0,0,1,20,0,0,0,0,0,20,0,1,19022
DuPage,19,022,19022,190220580022010,Downers Grove GSD 58,Pierce Downer Elem School,420,0,0,0,1,12,0,0,0,0,0,12,0,1,19022
DuPage,19,022,19022,190220580022013,Downers Grove GSD 58,Whittier Elem School,342,4,0,4,0.9883040935672515,7,0,0,0,0,0,7,0,1,19022
DuPage,19,022,19022,190220580022014,Downers Grove GSD 58,Henry Puffer School,297,0,0,0,1,25,0,0,0,0,0,25,0,1,19022
DuPage,19,022,19022,19022058X100000,Nonpublic School,Holy Ghost School,146,0,0,0,1,35,0,0,0,0,0,35,0,1,19022
DuPage,19,022,19022,190220600022001,Maercker SD 60,Holmes Elem School,479,1,1,0,0.9958246346555324,9,0,0,0,0,0,9,0,1,19022
DuPage,19,022,19022,190220610022001,Darien SD 61,Mark DeLay School,569,3,4,7,0.9876977152899825,60,1,0,0,0,0,60,1,0.9836065573770492,19022
DuPage,19,022,19022,19022061X060000,Nonpublic School,Trinity Lutheran School,76,0,0,0,1,22,0,0,0,0,0,22,0,1,19022
DuPage,19,022,19022,190220620022002,Gower SD 62,Gower West Elem School,446,17,1,0,0.9596412556053813,33,1,0,0,0,1,33,2,0.9428571428571428,19022
DuPage,19,022,19022,190220630022002,Cass SD 63,Concord Elem School,461,12,0,0,0.9739696312364425,91,2,2,1,0,0,91,5,0.9479166666666666,19022
DuPage,19,022,19022,19022065X030000,Nonpublic School,Timothy Christian Elem  Midd Sch,718,22,0,0,0.9693593314763231,58,0,0,1,0,2,58,3,0.9508196721311475,19022
DuPage,19,022,19022,190220660022004,Center Cass SD 66,Prairieview Elementary School,361,0,0,0,1,35,0,0,0,0,0,35,0,1,19022
DuPage,19,022,19022,19022066Z200000,Nonpublic School,Marquette Manor Baptist Academy,146,12,8,0,0.8630136986301371,23,1,0,0,0,6,23,7,0.7666666666666667,19022
DuPage,19,022,19022,190220680022003,Woodridge SD 68,Meadowview Elem School,431,8,0,0,0.9814385150812065,40,0,0,0,0,1,40,1,0.975609756097561,19022
DuPage,19,022,19022,190220680022004,Woodridge SD 68,Willow Creek Elem School,384,12,0,0,0.96875,41,0,0,0,0,1,41,1,0.9761904761904762,19022
DuPage,19,022,19022,190220680022005,Woodridge SD 68,William F Murphy Elem School,499,14,0,0,0.9719438877755511,45,0,0,0,0,0,45,0,1,19022
DuPage,19,022,19022,19022068X160000,Nonpublic School,All About Kids Montessori Sch,21,0,0,0,1,14,0,0,0,0,0,14,0,1,19022
DuPage,19,022,19022,19022069X260000,Nonpublic School,Medinah Christian School,130,14,1,0,0.8846153846153847,19,1,0,0,0,0,19,1,0.95,19022
DuPage,19,022,19022,19022070X060000,Nonpublic School,Concord Lutheran School,127,0,0,0,1,46,1,0,9,0,0,46,10,0.8214285714285714,19022
DuPage,19,022,19022,19022071X100000,Nonpublic School,All Saints Catholic Academy,535,0,0,0,1,23,0,0,0,0,0,23,0,1,19022
DuPage,19,022,19022,19022075X260000,Nonpublic School,Downers Grove Christian School,45,2,0,0,0.9555555555555556,24,0,0,0,0,0,24,0,1,19022
DuPage,19,022,19022,19022078X060000,Nonpublic School,Good Shepherd Lutheran Sch,85,0,0,0,1,24,0,0,0,0,0,24,0,1,19022
DuPage,19,022,19022,19022079X160000,Nonpublic School,Little Blossom Montessori School,38,0,0,0,1,37,0,0,0,0,0,37,0,1,19022
DuPage,19,022,19022,19022081X140000,Nonpublic School,Clapham School,109,0,0,0,1,10,0,0,0,0,0,10,0,1,19022
DuPage,19,022,19022,19022082X160000,Nonpublic School,Maple Tree Academy,69,4,0,0,0.9420289855072465,58,0,4,0,0,0,58,4,0.9354838709677419,19022
DuPage,19,022,19022,19022083X160000,Nonpublic School,Meher Montessori Academy,23,0,0,0,1,18,0,0,0,0,0,18,0,1,19022
DuPage,19,022,19022,190220890042001,CCSD 89,Arbor View Elem School,326,2,0,1,0.9938650306748467,86,1,0,0,0,1,86,2,0.9772727272727273,19022
DuPage,19,022,19022,190220890042004,CCSD 89,Park View Elem School,445,0,0,0,1,1,0,0,0,0,0,1,0,1,19022
DuPage,19,022,19022,190220930043001,CCSD 93,CCSD 93 Early Childhood Cntr,201,0,0,0,1,200,1,0,0,0,0,200,1,0.9950248756218906,19022
DuPage,19,022,19022,19022107X160000,Nonpublic School,Creative Montessori Learning Ctr,80,0,0,0,1,72,0,0,0,0,0,72,0,1,19022
DuPage,19,022,19022,19022108X160000,Nonpublic School,New Morning Childrens House,9,0,0,0,1,7,0,0,0,0,0,7,0,1,19022
DuPage,19,022,19022,19022111X160000,Nonpublic School,Wheaton Montessori School,136,0,0,0,1,60,0,0,0,0,0,60,0,1,19022
DuPage,19,022,19022,19022117X160000,Nonpublic School,Montessori Childrens Academy,48,0,0,0,1,36,0,0,0,0,0,36,0,1,19022
DuPage,19,022,19022,19022123X160000,Nonpublic School,Montessori Academy of Glen Ellen,65,0,0,0,1,28,2,0,0,0,0,28,2,0.9333333333333333,19022
DuPage,19,022,19022,19022127Z230000,Nonpublic School,Islamic Foundation School,648,5,0,0,0.9922839506172839,34,1,0,0,0,0,34,1,0.9714285714285714,19022
DuPage,19,022,19022,19022131X160000,Nonpublic School,Seton Academy,33,2,0,1,0.9393939393939394,2,0,0,0,0,1,2,1,0.6666666666666666,19022
DuPage,19,022,19022,19022135X160000,Nonpublic School,DuPage Montessori School,177,26,11,0,0.7909604519774012,95,6,0,0,0,2,95,8,0.9223300970873787,19022
DuPage,19,022,19022,19022136Z230000,Nonpublic School,College Preparatry Sch of America,400,0,0,0,1,16,0,0,0,0,0,16,0,1,19022
DuPage,19,022,19022,19022137X160000,Nonpublic School,DuPage Montessori in Wheaton,44,2,0,0,0.9545454545454546,31,2,0,0,0,0,31,2,0.9393939393939394,19022
DuPage,19,022,19022,19022143X010000,Nonpublic School,Four Winds Waldorf School,98,0,0,0,1,20,9,0,0,0,0,20,9,0.6896551724137931,19022
DuPage,19,022,19022,19022151X010000,Nonpublic School,Kingswood Academy,120,3,0,0,0.975,15,1,0,0,0,0,15,1,0.9375,19022
DuPage,19,022,19022,19022153X170000,Nonpublic School,Pythagoras Childrens Academy,107,0,0,0,1,50,3,0,0,0,0,50,3,0.9433962264150944,19022
DuPage,19,022,19022,19022160X160000,Nonpublic School,Naperville Montessori School,98,7,0,0,0.9285714285714286,89,2,0,0,0,0,89,2,0.978021978021978,19022
DuPage,19,022,19022,19022161X010000,Nonpublic School,Delphi Academy of Chicago,37,0,0,0,1,28,3,0,0,0,0,28,3,0.9032258064516129,19022
DuPage,19,022,19022,19022162X160000,Nonpublic School,Aurora Montessori School,137,7,0,0,0.948905109489051,121,1,2,0,0,0,121,3,0.9758064516129032,19022
DuPage,19,022,19022,19022166X010000,Nonpublic School,Elmhurst Acad Early Learning,79,0,0,0,1,64,0,0,0,0,0,64,0,1,19022
DuPage,19,022,19022,19022178X070000,Nonpublic School,Wheatland Salem Christian Acad,208,0,0,0,1,198,0,0,4,0,0,198,4,0.9801980198019802,19022
DuPage,19,022,19022,190221800042002,CCSD 180,Anne M Jeans Elem School,409,18,6,1,0.9413202933985331,73,1,0,0,0,4,73,5,0.9358974358974359,19022
DuPage,19,022,19022,190221810042006,Hinsdale CCSD 181,Oak Elem School,345,2,0,2,0.9942028985507247,97,3,0,0,0,0,97,3,0.97,19022
DuPage,19,022,19022,190222000263001,CUSD 200,Jefferson Early Childhood Center,209,4,2,0,0.9712918660287082,198,3,3,2,0,3,198,11,0.9473684210526315,19022
DuPage,19,022,19022,190222010263001,CUSD 201,South School,44,0,0,0,1,43,1,0,0,0,0,43,1,0.9772727272727273,19022
DuPage,19,022,19022,190222020262005,Lisle CUSD 202,Tate Woods Elem School,239,2,0,2,0.9916317991631799,41,0,0,0,0,0,41,0,1,19022
DuPage,19,022,19022,190222030263001,Naperville CUSD 203,Ann Reid Early Childhood Center,369,0,0,0,1,364,5,0,0,0,0,364,5,0.986449864498645,19022
DuPage,19,022,19022,190222040263001,Indian Prairie CUSD 204,Prairie Children Preschool,645,0,0,0,1,634,6,2,2,1,0,634,11,0.9829457364341085,19022
DuPage,19,022,19022,190222050263001,Elmhurst SD 205,Early Childhood,255,0,0,0,1,251,4,0,0,0,0,251,4,0.984313725490196,19022
