County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,TotalNC,unduplCount,NCPE,Excluded,polioProtected,polioNcNp,polioMedObj,PolioRelObj,polioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Cook_North,05,016,05016,05-016-0740-02-2004,Todd Hall Elem School,401.0,0,0,0,0,399,0,0,0,2,401,401,0,0,0,0,401,400,0,0,0,1,401,401,0,0,0,0,401,401,0,0,0,0,401,51,0,0,0,0,51,51,0,0,0,0,51,401,0,0,0,0,401,05,016
Cook_West,06,016,06016,06-016-0780-02-2001,Rosemont Elem School,273.0,0,0,0,0,272,0,1,0,0,273,273,0,0,0,0,273,273,0,0,0,0,273,272,0,1,0,0,273,272,0,1,0,0,273,129,0,0,0,0,129,25,0,0,0,0,25,272,0,1,0,0,273,06,016
Cook_West,06,016,06016,06-016-0800-02-2001,J Giles Elem School,502.0,0,0,0,0,498,0,0,2,2,502,499,0,0,2,1,502,499,0,0,2,1,502,499,0,0,2,1,502,499,0,0,2,1,502,241,0,0,2,0,243,9,0,0,0,0,9,498,0,0,2,2,502,06,016
Cook_West,06,016,06016,06-016-0800-02-2002,J Leigh Elem School,499.0,0,0,0,0,496,0,1,1,1,499,496,0,1,2,0,499,494,0,0,1,4,499,494,0,0,1,4,499,494,0,0,1,4,499,254,0,0,1,0,255,3,0,0,0,0,3,498,0,0,1,0,499,06,016
Cook_West,06,016,06016,06-016-0810-02-2001,John F Kennedy Elem School,723.0,1,0,1,0,721,0,1,1,0,723,721,0,1,1,0,723,721,0,1,1,0,723,721,0,1,1,0,723,721,0,1,1,0,723,160,0,0,0,0,160,160,0,0,0,0,160,721,0,1,1,0,723,06,016
Cook_West,06,016,06016,06-016-0810-02-2003,Washington Elem School,242.0,2,1,1,2,242,0,0,0,0,242,242,0,0,0,0,242,241,1,0,0,0,242,242,0,0,0,0,242,242,0,0,0,0,242,118,0,0,0,0,118,0,0,0,0,0,0,242,0,0,0,0,242,06,016
Cook_West,06,016,06016,06-016-0830-02-2002,Scott Elementary School,531.0,0,0,0,0,530,0,0,0,1,531,530,0,0,0,1,531,530,0,0,0,1,531,530,0,0,0,1,531,530,0,0,0,1,531,118,0,0,0,0,118,21,0,0,0,0,21,531,0,0,0,0,531,06,016
Cook_West,06,016,06016,06-016-0830-02-2004,Roy Elem School,564.0,0,0,0,0,562,0,0,1,1,564,562,0,0,1,1,564,560,0,0,1,3,564,560,0,0,1,3,564,560,0,0,1,3,564,84,0,0,0,0,84,0,0,0,0,0,0,563,0,0,1,0,564,06,016
Cook_West,06,016,06016,06-016-0830-02-2005,Westdale Elem School,657.0,0,0,0,0,656,0,0,1,0,657,656,0,0,1,0,657,655,0,0,1,1,657,655,0,0,1,1,657,655,0,0,1,1,657,205,0,0,0,0,205,120,0,0,0,0,120,656,0,0,1,0,657,06,016
Cook_West,06,016,06016,06-016-0840-02-2003,North Elem School,195.0,0,0,0,0,192,0,0,2,1,195,192,0,0,2,1,195,192,0,0,2,1,195,192,0,0,2,1,195,192,0,0,2,1,195,41,0,0,0,0,41,1,0,0,0,0,1,192,0,0,2,1,195,06,016
Cook_West,06,016,06016,06-016-0840-02-2004,Dan H Pietrini Elem School,275.0,0,0,0,0,275,0,0,0,0,275,275,0,0,0,0,275,275,0,0,0,0,275,275,0,0,0,0,275,275,0,0,0,0,275,92,0,0,0,0,92,57,0,0,0,0,57,275,0,0,0,0,275,06,016
Cook_West,06,016,06016,06-016-0840-02-2005,Passow Elementary School,418.0,0,0,0,0,418,0,0,0,0,418,418,0,0,0,0,418,416,0,2,0,0,418,416,0,2,0,0,418,416,0,2,0,0,418,81,0,0,0,0,81,6,0,0,0,0,6,417,0,1,0,0,418,06,016
Cook_West,06,016,06016,06-016-0845-02-2001,Rhodes Elem School,647.0,3,3,0,0,647,0,0,0,0,647,647,0,0,0,0,647,647,0,0,0,0,647,647,0,0,0,0,647,647,0,0,0,0,647,346,0,0,0,0,346,40,0,0,0,0,40,642,3,0,2,0,647,06,016
Cook_West,06,016,06016,06-016-0855-02-2001,River Grove Elem School,568.0,0,0,0,2,566,0,0,1,1,568,566,0,0,1,1,568,566,0,0,1,1,568,566,0,0,1,1,568,566,0,0,1,1,568,250,0,0,0,1,251,0,0,0,0,0,0,566,0,0,1,1,568,06,016
Cook_West,06,016,06016,06-016-0860-02-2001,Union Ridge Elem School,603.0,12,10,2,5,593,8,0,0,2,603,595,5,0,0,3,603,594,6,1,1,1,603,599,4,0,0,0,603,599,4,0,0,0,603,322,3,0,0,0,325,77,0,0,0,1,78,597,6,0,0,0,603,06,016
Cook_West,06,016,06016,06-016-0870-02-2003,Jefferson Elementary School,388.0,7,6,1,7,381,5,0,0,2,388,381,5,0,0,2,388,381,5,0,0,2,388,381,5,0,0,2,388,381,5,0,0,2,388,104,1,0,0,0,105,39,0,0,0,0,39,381,5,0,0,2,388,06,016
Cook_West,06,016,06016,06-016-0870-02-2007,J W Riley Elem School,495.0,2,2,0,2,494,1,0,0,0,495,494,1,0,0,0,495,494,1,0,0,0,495,494,1,0,0,0,495,494,1,0,0,0,495,82,0,0,0,0,82,4,0,0,0,0,4,495,0,0,0,0,495,06,016
Cook_West,06,016,06016,06-016-0870-02-2008,Sunnyside Elementary School,507.0,2,0,2,2,502,0,0,0,5,507,502,0,0,0,5,507,503,0,0,0,4,507,503,0,0,0,4,507,503,0,0,0,4,507,91,0,0,0,0,91,4,0,0,0,0,4,505,0,0,0,2,507,06,016
Cook_West,06,016,06016,06-016-0870-02-2010,Whittier Elementary School,519.0,0,0,0,0,517,0,0,2,0,519,517,0,0,2,0,519,517,0,0,2,0,519,517,0,0,2,0,519,517,0,0,2,0,519,110,0,0,1,0,111,38,0,0,1,0,39,517,0,0,2,0,519,06,016
Cook_West,06,016,06016,06-016-0880-02-2001,Grant Elem School,618.0,12,11,1,12,613,5,0,0,0,618,614,4,0,0,0,618,615,3,0,0,0,618,616,2,0,0,0,618,615,3,0,0,0,618,185,1,0,0,0,186,0,0,0,0,0,0,616,2,0,0,0,618,06,016
Cook_West,06,016,06016,06-016-0880-02-2003,Lincoln Elementary School,480.0,8,6,2,8,479,1,0,0,0,480,479,1,0,0,0,480,477,3,0,0,0,480,477,3,0,0,0,480,477,3,0,0,0,480,131,2,0,0,0,133,0,0,0,0,0,0,479,1,0,0,0,480,06,016
Cook_West,06,016,06016,06-016-0880-02-2005,McKinley Elem School,454.0,14,13,1,14,444,10,0,0,0,454,447,7,0,0,0,454,447,7,0,0,0,454,447,7,0,0,0,454,447,7,0,0,0,454,139,1,0,0,0,140,0,0,0,0,0,0,451,3,0,0,0,454,06,016
Cook_West,06,016,06016,06-016-0880-02-2006,Thurgood Marshall Elem School,349.0,9,4,5,9,345,4,0,0,0,349,345,4,0,0,0,349,345,4,0,0,0,349,345,4,0,0,0,349,345,4,0,0,0,349,109,0,0,0,0,109,0,0,0,0,0,0,349,0,0,0,0,349,06,016
Cook_West,06,016,06016,06-016-0880-02-2009,Grant Primary,119.0,9,9,0,9,112,7,0,0,0,119,112,7,0,0,0,119,112,7,0,0,0,119,112,7,0,0,0,119,112,7,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,112,7,0,0,0,119,06,016
Cook_West,06,016,06016,06-016-0890-02-2001,Jane Addams Elem School,446.0,0,0,0,0,446,0,0,0,0,446,446,0,0,0,0,446,446,0,0,0,0,446,446,0,0,0,0,446,446,0,0,0,0,446,184,0,0,0,0,184,0,0,0,0,0,0,446,0,0,0,0,446,06,016
Cook_West,06,016,06016,06-016-0890-02-2002,Emerson Elem School,399.0,4,4,0,0,392,4,0,1,2,399,392,4,0,1,2,399,392,4,0,1,2,399,392,4,0,1,2,399,392,4,0,1,2,399,207,2,0,1,0,210,31,0,0,0,0,31,392,4,0,1,2,399,06,016
Cook_West,06,016,06016,06-016-0890-02-2003,Garfield Elem School,468.0,6,6,0,6,461,6,1,0,0,468,461,6,1,0,0,468,461,6,1,0,0,468,461,6,1,0,0,468,461,6,1,0,0,468,231,4,1,0,0,236,44,2,0,0,0,46,461,6,1,0,0,468,06,016
Cook_West,06,016,06016,06-016-0890-02-2004,Irving Elem School,457.0,1,1,0,1,455,1,0,0,1,457,455,1,0,0,1,457,456,1,0,0,0,457,456,1,0,0,0,457,456,1,0,0,0,457,215,1,0,0,0,216,30,0,0,0,0,30,456,1,0,0,0,457,06,016
Cook_West,06,016,06016,06-016-0890-02-2005,Lexington Elem School,335.0,1,1,0,1,334,1,0,0,0,335,334,1,0,0,0,335,334,1,0,0,0,335,334,1,0,0,0,335,334,1,0,0,0,335,167,1,0,0,0,168,0,0,0,0,0,0,334,1,0,0,0,335,06,016
Cook_West,06,016,06016,06-016-0890-02-2006,Lincoln Elem School,692.0,0,0,0,0,692,0,0,0,0,692,692,0,0,0,0,692,692,0,0,0,0,692,692,0,0,0,0,692,692,0,0,0,0,692,281,0,0,0,0,281,0,0,0,0,0,0,692,0,0,0,0,692,06,016
Cook_West,06,016,06016,06-016-0890-02-2007,Melrose Park Elem School,929.0,3,3,0,0,928,1,0,0,0,929,928,1,0,0,0,929,928,1,0,0,0,929,929,0,0,0,0,929,929,0,0,0,0,929,383,1,0,0,2,386,0,0,0,0,0,0,928,1,0,0,0,929,06,016
Cook_West,06,016,06016,06-016-0890-02-2008,Roosevelt Elem School,352.0,1,0,1,1,352,0,0,0,0,352,352,0,0,0,0,352,352,0,0,0,0,352,352,0,0,0,0,352,352,0,0,0,0,352,172,0,0,0,0,172,31,0,0,0,0,31,352,0,0,0,0,352,06,016
Cook_West,06,016,06016,06-016-0890-02-2010,Stevenson Elem School,939.0,4,0,4,4,937,0,0,2,0,939,937,0,0,2,0,939,937,0,0,2,0,939,937,0,0,2,0,939,937,0,0,2,0,939,386,0,0,0,0,386,0,0,0,0,0,0,937,0,0,2,0,939,06,016
Cook_West,06,016,06016,06-016-0890-02-2012,Washington Elem School,341.0,0,0,0,0,341,0,0,0,0,341,341,0,0,0,0,341,341,0,0,0,0,341,341,0,0,0,0,341,341,0,0,0,0,341,148,0,0,0,0,148,0,0,0,0,0,0,341,0,0,0,0,341,06,016
Cook_West,06,016,06016,06-016-0900-02-2001,Lincoln Elem School,380.0,5,5,0,0,374,1,3,2,0,380,374,1,2,3,0,380,370,3,2,3,2,380,370,3,2,3,2,380,370,3,2,3,2,380,8,0,0,0,0,8,8,0,0,0,0,8,368,8,1,3,0,380,06,016
Cook_West,06,016,06016,06-016-0900-02-2005,Willard Elem School,345.0,0,0,0,0,334,0,0,11,0,345,334,0,0,11,0,345,334,0,0,11,0,345,334,0,0,11,0,345,334,0,0,11,0,345,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,11,0,345,06,016
Cook_West,06,016,06016,06-016-0910-02-2001,Betsy Ross Elem School,164.0,0,0,0,0,163,0,0,1,0,164,163,0,0,1,0,164,163,0,0,1,0,164,163,0,0,1,0,164,163,0,0,1,0,164,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,1,0,164,06,016
Cook_West,06,016,06016,06-016-0910-02-2003,Field Stevenson Elem School,178.0,0,0,0,0,177,0,0,1,0,178,177,0,0,1,0,178,176,0,0,2,0,178,178,0,0,0,0,178,178,0,0,0,0,178,63,0,0,0,0,63,0,0,0,0,0,0,178,0,0,0,0,178,06,016
Cook_West,06,016,06016,06-016-0910-02-2004,Garfield Elem School,187.0,0,0,0,0,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,186,0,0,1,0,187,51,0,0,0,0,51,51,0,0,0,0,51,186,0,0,1,0,187,06,016
Cook_West,06,016,06016,06-016-0910-02-2005,Grant-White Elem School,130.0,0,0,0,0,130,0,0,0,0,130,130,0,0,0,0,130,130,0,0,0,0,130,130,0,0,0,0,130,130,0,0,0,0,130,45,0,0,0,0,45,0,0,0,0,0,0,130,0,0,0,0,130,06,016
Cook_West,06,016,06016,06-016-0920-02-2001,Lindop Elem School,552.0,52,46,6,10,522,30,0,0,0,552,530,22,0,0,0,552,526,25,1,0,0,552,527,25,0,0,0,552,527,25,0,0,0,552,290,10,0,0,0,300,41,3,0,0,0,44,538,14,0,0,0,552,06,016
Cook_West,06,016,06016,06-016-0925-02-2002,Westchester Intermediate School,416.0,0,0,0,0,416,0,0,0,0,416,416,0,0,0,0,416,416,0,0,0,0,416,416,0,0,0,0,416,416,0,0,0,0,416,137,0,0,0,0,137,0,0,0,0,0,0,416,0,0,0,0,416,06,016
Cook_West,06,016,06016,06-016-0925-02-2003,Westchester Primary School,426.0,0,0,0,0,425,0,0,1,0,426,425,0,0,1,0,426,425,0,0,1,0,426,425,0,0,1,0,426,425,0,0,1,0,426,50,0,0,0,0,50,50,0,0,0,0,50,425,0,0,1,0,426,06,016
Cook_West,06,016,06016,06-016-0930-02-2001,Hillside Elem School,489.0,2,1,1,0,487,1,0,0,1,489,487,1,0,0,1,489,487,0,1,0,1,489,487,0,1,0,1,489,487,0,1,0,1,489,230,0,0,0,4,234,6,0,0,0,0,6,487,0,1,0,1,489,06,016
Cook_West,06,016,06016,06-016-0940-02-2001,Komarek Elem School,514.0,0,0,0,2,513,0,0,1,0,514,512,0,1,1,0,514,512,0,1,1,0,514,512,0,1,1,0,514,512,0,1,1,0,514,275,0,0,0,0,275,34,0,0,0,0,34,512,0,1,1,0,514,06,016
Cook_West,06,016,06016,06-016-0950-02-2002,Brook Park Elem School,662.0,0,0,0,0,656,0,1,5,0,662,656,0,1,5,0,662,657,0,0,5,0,662,657,0,2,3,0,662,657,0,2,3,0,662,99,0,0,1,0,100,0,0,0,0,0,0,657,0,1,4,0,662,06,016
Cook_West,06,016,06016,06-016-0960-02-2001,A F Ames Elem School,328.0,9,4,5,0,319,5,0,4,0,328,319,5,0,4,0,328,319,5,0,4,0,328,319,5,0,4,0,328,319,5,0,4,0,328,46,0,0,2,0,48,0,0,0,0,0,0,319,5,0,4,0,328,06,016
Cook_West,06,016,06016,06-016-0960-02-2002,Blythe Park Elem School,198.0,1,1,0,0,194,0,0,4,0,198,194,0,0,4,0,198,193,1,0,4,0,198,193,1,0,4,0,198,193,1,0,4,0,198,38,0,0,0,0,38,0,0,0,0,0,0,193,1,0,4,0,198,06,016
Cook_West,06,016,06016,06-016-0960-02-2003,Central Elem School,398.0,2,2,0,0,391,2,0,5,0,398,391,2,0,5,0,398,387,6,0,5,0,398,387,6,0,5,0,398,387,6,0,5,0,398,65,0,0,2,0,67,0,0,0,0,0,0,387,6,0,5,0,398,06,016
Cook_West,06,016,06016,06-016-0960-02-2005,Hollywood Elem School,145.0,1,1,0,0,140,1,0,4,0,145,140,1,0,4,0,145,140,1,0,4,0,145,140,1,0,4,0,145,140,1,0,4,0,145,42,0,0,0,0,42,20,0,0,0,0,20,139,2,0,4,0,145,06,016
Cook_West,06,016,06016,06-016-0970-02-2001,William Beye Elem School,432.0,2,0,2,3,427,0,1,1,3,432,430,0,1,1,0,432,428,0,1,1,2,432,428,0,1,1,2,432,428,0,1,1,2,432,69,0,1,0,1,71,0,0,0,0,0,0,425,0,1,1,5,432,06,016
Cook_West,06,016,06016,06-016-0970-02-2003,William Hatch Elem School,325.0,0,0,0,0,322,0,0,3,0,325,322,0,0,3,0,325,322,0,0,3,0,325,322,0,0,3,0,325,322,0,0,3,0,325,42,0,0,0,0,42,0,0,0,0,0,0,322,0,0,2,1,325,06,016
Cook_West,06,016,06016,06-016-0970-02-2005,Oliver W Holmes Elem School,476.0,0,0,0,0,471,0,0,5,0,476,471,0,0,5,0,476,467,0,0,9,0,476,467,0,0,9,0,476,467,0,0,9,0,476,92,0,0,0,0,92,11,0,0,0,0,11,470,0,0,6,0,476,06,016
Cook_West,06,016,06016,06-016-0970-02-2006,Irving Elem School,450.0,0,0,0,0,436,0,0,13,1,450,435,0,0,13,2,450,434,0,0,13,3,450,434,0,0,13,3,450,434,0,0,13,3,450,66,0,0,3,0,69,0,0,0,0,0,0,437,0,0,12,1,450,06,016
Cook_West,06,016,06016,06-016-0970-02-2007,Abraham Lincoln Elem School,586.0,0,0,0,0,578,0,0,6,2,586,581,0,0,4,1,586,579,0,0,5,2,586,579,0,0,5,2,586,579,0,0,5,2,586,103,0,0,0,0,103,0,0,0,0,0,0,583,0,0,3,0,586,06,016
Cook_West,06,016,06016,06-016-0970-02-2008,Longfellow Elem School,630.0,0,0,0,0,614,0,0,13,3,630,613,0,0,13,4,630,613,0,0,14,3,630,613,0,0,14,3,630,613,0,0,14,3,630,207,0,0,8,2,217,109,0,0,5,0,114,615,0,1,13,1,630,06,016
Cook_West,06,016,06016,06-016-0970-02-2009,Horace Mann Elem School,515.0,1,1,0,0,511,1,1,1,1,515,511,1,1,1,1,515,511,1,1,1,1,515,511,1,1,1,1,515,511,1,1,1,1,515,73,0,0,1,0,74,0,0,0,0,0,0,513,1,0,1,0,515,06,016
Cook_West,06,016,06016,06-016-0970-02-2010,Whittier Elem School,435.0,0,0,0,0,425,0,0,9,1,435,424,0,1,9,1,435,423,0,2,9,1,435,427,0,1,7,0,435,427,0,1,7,0,435,98,0,0,0,0,98,24,0,0,0,0,24,426,0,2,6,1,435,06,016
Cook_West,06,016,06016,06-016-0980-02-2001,Prairie Oak School,948.0,12,12,0,0,936,6,0,0,6,948,937,5,1,0,5,948,939,5,0,0,4,948,941,5,0,0,2,948,941,5,0,0,2,948,133,1,0,0,2,136,0,0,0,0,0,0,942,5,1,0,0,948,06,016
Cook_West,06,016,06016,06-016-0980-02-2002,Karel Havlicek Elem School,702.0,1,1,0,0,699,1,1,0,1,702,699,1,1,0,1,702,699,1,2,0,0,702,699,1,2,0,0,702,699,1,2,0,0,702,120,0,0,0,1,121,0,0,0,0,0,0,699,1,2,0,0,702,06,016
Cook_West,06,016,06016,06-016-0980-02-2003,Jefferson Elem School,621.0,0,0,0,0,619,0,0,1,1,621,620,0,0,1,0,621,619,0,0,1,1,621,619,0,0,1,1,621,619,0,0,1,1,621,189,0,0,0,1,190,99,0,0,0,0,99,619,0,0,1,1,621,06,016
Cook_West,06,016,06016,06-016-0990-02-2001,Daniel Burnham Elem School,1084.0,0,0,0,0,1084,0,0,0,0,1084,1084,0,0,0,0,1084,1084,0,0,0,0,1084,1084,0,0,0,0,1084,1084,0,0,0,0,1084,243,0,0,0,1,244,0,0,0,0,0,0,1084,0,0,0,0,1084,06,016
Cook_West,06,016,06016,06-016-0990-02-2002,Cicero East Elem School,868.0,0,0,0,0,868,0,0,0,0,868,868,0,0,0,0,868,868,0,0,0,0,868,868,0,0,0,0,868,868,0,0,0,0,868,561,0,0,0,1,562,0,0,0,0,0,0,868,0,0,0,0,868,06,016
Cook_West,06,016,06016,06-016-0990-02-2003,Columbus  East Elem School,560.0,0,0,0,0,560,0,0,0,0,560,560,0,0,0,0,560,560,0,0,0,0,560,560,0,0,0,0,560,560,0,0,0,0,560,412,0,0,0,0,412,0,0,0,0,0,0,560,0,0,0,0,560,06,016
Cook_West,06,016,06016,06-016-0990-02-2004,Drexel Elem School,597.0,0,0,0,0,597,0,0,0,0,597,597,0,0,0,0,597,597,0,0,0,0,597,597,0,0,0,0,597,597,0,0,0,0,597,154,0,0,0,0,154,8,0,0,0,0,8,597,0,0,0,0,597,06,016
Cook_West,06,016,06016,06-016-0990-02-2005,Goodwin Elementary School,750.0,0,0,0,0,750,0,0,0,0,750,750,0,0,0,0,750,750,0,0,0,0,750,750,0,0,0,0,750,750,0,0,0,0,750,241,0,0,0,0,241,0,0,0,0,0,0,750,0,0,0,0,750,06,016
Cook_West,06,016,06016,06-016-0990-02-2006,Abe Lincoln Elem School,959.0,7,0,7,0,959,0,0,0,0,959,959,0,0,0,0,959,959,0,0,0,0,959,959,0,0,0,0,959,959,0,0,0,0,959,333,0,0,0,0,333,43,0,0,0,0,43,959,0,0,0,0,959,06,016
Cook_West,06,016,06016,06-016-0990-02-2007,McKinley Elem School,305.0,2,1,1,2,305,0,0,0,0,305,304,1,0,0,0,305,305,0,0,0,0,305,305,0,0,0,0,305,305,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,305,06,016
Cook_West,06,016,06016,06-016-0990-02-2008,T Roosevelt Elem School,741.0,45,2,43,43,740,1,0,0,0,741,740,1,0,0,0,741,741,0,0,0,0,741,741,0,0,0,0,741,741,0,0,0,0,741,422,1,0,0,0,423,0,0,0,0,0,0,741,0,0,0,0,741,06,016
Cook_West,06,016,06016,06-016-0990-02-2009,Sherlock Elem School,365.0,9,7,2,2,361,4,0,0,0,365,363,2,0,0,0,365,364,1,0,0,0,365,364,1,0,0,0,365,364,1,0,0,0,365,18,0,0,0,0,18,18,0,0,0,0,18,365,0,0,0,0,365,06,016
Cook_West,06,016,06016,06-016-0990-02-2010,Woodrow Wilson Elem School,926.0,0,0,0,0,926,0,0,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,283,0,0,0,0,283,0,0,0,0,0,0,926,0,0,0,0,926,06,016
Cook_West,06,016,06016,06-016-0990-02-2011,Woodbine Elem School,455.0,0,0,0,0,455,0,0,0,0,455,455,0,0,0,0,455,455,0,0,0,0,455,455,0,0,0,0,455,455,0,0,0,0,455,71,0,0,0,0,71,71,0,0,0,0,71,455,0,0,0,0,455,06,016
Cook_West,06,016,06016,06-016-0990-02-2012,Warren Park School,357.0,0,0,0,0,357,0,0,0,0,357,356,0,0,0,1,357,357,0,0,0,0,357,357,0,0,0,0,357,357,0,0,0,0,357,102,0,0,0,0,102,102,0,0,0,0,102,357,0,0,0,0,357,06,016
Cook_West,06,016,06016,06-016-0990-02-2013,Liberty Elem School,785.0,4,4,0,1,783,1,0,0,1,785,783,1,0,0,1,785,783,1,0,0,1,785,783,1,0,0,1,785,783,1,0,0,1,785,88,0,0,0,0,88,88,0,0,0,0,88,784,1,0,0,0,785,06,016
Cook_West,06,016,06016,06-016-0990-02-2014,Cicero West Elementary School,1024.0,2,1,1,1,1020,1,0,0,3,1024,1019,1,0,0,4,1024,1021,1,0,0,2,1024,1021,1,0,0,2,1024,1021,1,0,0,2,1024,77,0,0,0,1,78,78,0,0,0,0,78,1022,1,0,0,1,1024,06,016
Cook_West,06,016,06016,06-016-0990-02-2015,Columbus West Elementary School,958.0,1,1,0,1,958,0,0,0,0,958,956,1,0,0,1,958,958,0,0,0,0,958,958,0,0,0,0,958,958,0,0,0,0,958,310,0,0,0,0,310,6,0,0,0,0,6,958,0,0,0,0,958,06,016
Cook_West,06,016,06016,06-016-1000-02-2001,Emerson Elem School,342.0,7,4,3,3,338,4,0,0,0,342,338,4,0,0,0,342,338,4,0,0,0,342,339,3,0,0,0,342,339,3,0,0,0,342,72,0,0,0,0,72,21,0,0,0,0,21,339,3,0,0,0,342,06,016
Cook_West,06,016,06016,06-016-1000-02-2003,Irving Elem School,518.0,0,0,0,0,518,0,0,0,0,518,518,0,0,0,0,518,518,0,0,0,0,518,518,0,0,0,0,518,518,0,0,0,0,518,134,0,0,0,0,134,54,0,0,0,0,54,518,0,0,0,0,518,06,016
Cook_West,06,016,06016,06-016-1000-02-2004,Komensky Elem School,455.0,5,5,0,5,444,5,0,0,6,455,444,5,0,0,6,455,445,4,0,0,6,455,445,4,0,0,6,455,445,4,0,0,6,455,95,0,0,0,2,97,14,0,0,0,0,14,445,4,0,0,6,455,06,016
Cook_West,06,016,06016,06-016-1000-02-2006,Pershing Elem School,511.0,0,0,0,0,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,108,0,0,0,0,108,35,0,0,0,0,35,511,0,0,0,0,511,06,016
Cook_West,06,016,06016,06-016-1000-02-2007,Piper School,306.0,2,2,0,2,303,2,1,0,0,306,303,2,1,0,0,306,303,2,1,0,0,306,304,2,0,0,0,306,304,2,0,0,0,306,55,0,0,0,1,56,0,0,0,0,0,0,302,1,2,0,1,306,06,016
Cook_West,06,016,06016,06-016-1000-02-2008,Hiawatha Elem School,471.0,3,3,0,3,467,1,0,1,2,471,466,2,0,1,2,471,466,2,0,1,2,471,466,2,0,1,2,471,466,2,0,1,2,471,108,1,0,0,0,109,34,0,0,0,0,34,468,1,0,0,2,471,06,016
Cook_West,06,016,06016,06-016-1010-02-2001,Field Park Elem School,342.0,4,4,0,0,333,4,0,5,0,342,333,4,0,5,0,342,334,4,0,4,0,342,333,4,0,5,0,342,333,4,0,5,0,342,86,0,0,1,0,87,33,0,0,0,0,33,333,4,0,5,0,342,06,016
Cook_West,06,016,06016,06-016-1010-02-2002,Forest Hills Elem School,257.0,2,2,0,0,254,2,0,1,0,257,254,2,0,1,0,257,254,2,0,1,0,257,254,2,0,1,0,257,254,2,0,1,0,257,51,0,0,0,0,51,0,0,0,0,0,0,254,2,0,1,0,257,06,016
Cook_West,06,016,06016,06-016-1010-02-2005,John Laidlaw Elem School,422.0,1,1,0,0,417,0,0,4,1,422,416,0,0,5,1,422,415,0,0,5,2,422,415,0,0,5,2,422,415,0,0,5,2,422,67,0,0,0,2,69,0,0,0,0,0,0,419,1,0,2,0,422,06,016
Cook_West,06,016,06016,06-016-1020-02-2001,Congress Park Elem School,440.0,0,0,0,0,437,0,0,3,0,440,438,0,0,2,0,440,437,0,0,3,0,440,437,0,0,3,0,440,437,0,0,3,0,440,213,0,0,0,0,213,78,0,0,0,0,78,438,0,0,2,0,440,06,016
Cook_West,06,016,06016,06-016-1020-02-2002,Cossitt Ave Elem School,623.0,0,0,0,0,618,0,0,5,0,623,618,0,0,5,0,623,615,0,0,8,0,623,615,0,0,8,0,623,615,0,0,8,0,623,195,0,0,0,0,195,0,0,0,0,0,0,616,0,0,7,0,623,06,016
Cook_West,06,016,06016,06-016-1020-02-2003,Forest Road Elem School,468.0,0,0,0,0,467,0,0,1,0,468,465,0,1,2,0,468,463,0,0,5,0,468,463,0,0,5,0,468,463,0,0,5,0,468,158,0,0,1,0,159,0,0,0,0,0,0,464,0,0,4,0,468,06,016
Cook_West,06,016,06016,06-016-1020-02-2007,Ogden Ave Elem School,620.0,0,0,0,0,616,0,1,3,0,620,615,0,1,4,0,620,614,0,1,5,0,620,614,0,1,5,0,620,614,0,1,5,0,620,182,0,0,2,0,184,0,0,0,0,0,0,613,0,1,6,0,620,06,016
Cook_West,06,016,06016,06-016-1020-02-2008,Barnsdale Road School,259.0,1,0,1,0,255,1,1,2,0,259,255,1,1,2,0,259,250,2,1,6,0,259,250,2,1,6,0,259,250,2,1,6,0,259,56,0,0,1,0,57,56,0,0,1,0,57,255,0,0,4,0,259,06,016
Cook_West,06,016,06016,06-016-1030-02-2002,Edison Elem School,295.0,1,1,0,0,294,0,0,1,0,295,294,0,0,1,0,295,294,0,0,1,0,295,294,0,0,1,0,295,294,0,0,1,0,295,39,0,0,0,0,39,0,0,0,0,0,0,293,1,0,1,0,295,06,016
Cook_West,06,016,06016,06-016-1030-02-2004,Home Elem School,284.0,5,5,0,0,281,1,0,2,0,284,282,0,0,2,0,284,279,3,0,2,0,284,279,3,0,2,0,284,279,3,0,2,0,284,99,0,0,0,0,99,54,0,0,0,0,54,281,1,0,2,0,284,06,016
